mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
105	102	3/16	3/16	3/4	1	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
105	102	1/2	1/2	3/4	1	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
106	103	0	0	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
106	103	3/8	3/8	3/4	1	1		V7(9)/v	bb	i		V7(9)/v		V		7	9	v			Mm7	1	1	2, 6, 3, 0	-3	2	2
106	103	1/2	1/2	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
107	104	0	0	3/4	1	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
107	104	3/16	3/16	3/4	1	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
108	105	1/4	1/4	3/4	1	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
108	105	1/2	1/2	3/4	1	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
109	106	0	0	3/4	1	1		i[i(9)}	bb	i	i	i(9)		i			9			}	m	1	1	0, -3, 1	2	0	0
109	106	3/8	3/8	3/4	1	1		i	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
110	107	0	0	3/4	1	1		V7(96){	bb	i	i	V7(96)		V		7	96			{	Mm7	1	1	1, 5, -3, -1	-4	1	1
110	107	1/2	1/2	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
111	108	0	0	3/4	1	1		i(#74)	bb	i	i	i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
111	108	3/16	3/16	3/4	1	1		i]	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
111	108	1/2	1/2	3/4	1	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
112	109	0	0	3/4	1	1		V7(b96)/III	bb	i		V7(b96)/III		V		7	b96	III			Mm7	1	1	-2, 2, 1, -4	-7	-2	-2
112	109	1/2	1/2	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
113	110	0	0	3/4	1	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
113	110	3/16	3/16	3/4	1	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
113	110	1/2	1/2	3/4	1	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
114	111	0	0	3/4	1	1		V7(96)/v	bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	2, 6, -2, 0	-3	2	2
114	111	1/2	1/2	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
115	112	0	0	3/4	1	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
115	112	3/16	3/16	3/4	1	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
116	113	0	0	3/4	1	1		V7(b3)	bb	i		V7(b3)		V		7	b3				Mm7	1	1	1, -2, 2, -1		1	1
116	113	1/4	1/4	3/4	1	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
116	113	1/2	1/2	3/4	1	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
117	114	0	0	3/4	1	1		i[i}	bb	i	i	i		i						}	m	1	1	0, -3, 1		0	0
118	115	0	0	3/4	1	1		{	bb	i	i									{		1	1				
118	115	1/4	1/4	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
119	116	0	0	3/4	1	1		viio43/V	bb	i	i	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
120	117	1/4	1/4	3/4	1	1		V2/V	bb	i	i	V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
121	118	0	0	3/4	1	1		V65/bII	bb	i	i	V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
122	119	0	0	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
123	120	0	0	3/4	1	1		i(6)	bb	i	i	i(6)		i			6				m	1	1	0, -3, -4		0	0
123	120	1/8	1/8	3/4	1	1		i	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
124	121	0	0	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
125	122	0	0	3/4	1	1		i(4)}	bb	i	i	i(4)		i			4			}	m	1	1	0, -1, 1		0	0
125	122	1/8	1/8	3/4	1	1		i	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
126	123	0	0	3/4	1	1		{	bb	i	i									{		1	1				
126	123	1/4	1/4	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
127	124	0	0	3/4	1	1		viio43/V	bb	i	i	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
128	125	1/4	1/4	3/4	1	1		V2/V	bb	i	i	V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
129	126	0	0	3/4	1	1		V65/bII	bb	i	i	V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
130	127	0	0	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
131	128	0	0	3/4	1	1		I(6)}	bb	i	i	I(6)		I			6			}	M	1	1	0, 4, -4		0	0
131	128	1/8	1/8	3/4	1	1		I	bb	i	i	I		I							M	1	1	0, 4, 1		0	0
132	129	0	0	3/4	1	1		V	bb	i	i	V		V							M	1	1	1, 5, 2		1	1
133	130	0	0	3/4	1	1		I	bb	i	i	I		I							M	1	1	0, 4, 1		0	0
134	131	0	0	3/4	1	1		V{	bb	i	i	V		V						{	M	1	1	1, 5, 2		1	1
134	131	1/4	1/4	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
134	131	5/8	5/8	3/4	1	1		V7	bb	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
135	132	1/4	1/4	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
135	132	5/8	5/8	3/4	1	1		V7	bb	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
136	133	0	0	3/4	1	1		ii%2	bb	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
137	134	0	0	3/4	1	1		I(6)}	bb	i	i	I(6)		I			6			}	M	1	1	0, 4, -4		0	0
137	134	1/8	1/8	3/4	1	1		I	bb	i	i	I		I							M	1	1	0, 4, 1		0	0
138	135	0	0	3/4	1	1		V{	bb	i	i	V		V						{	M	1	1	1, 5, 2		1	1
138	135	1/4	1/4	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
138	135	5/8	5/8	3/4	1	1		V7	bb	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
139	136	1/4	1/4	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
139	136	5/8	5/8	3/4	1	1		V7	bb	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	137	0	0	3/4	1	1		V65(11)/bII	bb	i	i	V65(11)/bII		V		65	11	bII			Mm7	1	1	0, -3, -6, -4	-5	-4	0
140	137	1/8	1/8	3/4	1	1		V65/bII	bb	i	i	V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
141	138	1/2	1/2	3/4	1	1		.Ger6	bb	i	i	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
142	139	0	0	3/4	1	1		I(6)}	bb	i	i	I(6)		I			6			}	M	1	1	0, 4, -4		0	0
142	139	1/8	1/8	3/4	1	1		I]	bb	i	i	I		I							M	1	1	0, 4, 1		0	0
144	141	0	0	3/4	1	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
145	142	0	0	3/4	1	1		iii	bb	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
146	143	0	0	3/4	1	1		I	bb	i		I		I							M	1	1	0, 4, 1		0	0
148	145	0	0	3/4	1	1		I(9)	bb	i		I(9)		I			9				M	1	1	0, 4, 1	2	0	0
148	145	1/8	1/8	3/4	1	1		I	bb	i		I		I							M	1	1	0, 4, 1		0	0
148	145	5/8	5/8	3/4	1	1		I(6)	bb	i		I(6)		I			6				M	1	1	0, 4, -4		0	0
149	146	1/8	1/8	3/4	1	1		I	bb	i		I		I							M	1	1	0, 4, 1		0	0
