mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
19	19	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	5/8	5/8	3/4	2	1		V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
20	20	0	0	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
21	21	0	0	3/4	2	1		IV{	C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
22	22	0	0	3/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	23	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
24	24	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	0	0	3/4	2	1		V65(9)	C	I		V65(9)	V		65	9				Mm7	0	0	5, 2, -1, 1	3	1	5
26	26	1/4	1/4	3/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
28	28	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	0	0	3/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
32	32	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	34	0	0	3/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	35	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
36	36	0	0	3/4	2	1		IV}	C	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
37	37	0	0	3/4	2	1		vi{	C	I		vi	vi						{	m	0	0	3, 0, 4		3	3
37	37	1/2	1/2	3/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
38	38	0	0	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
38	38	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
39	39	0	0	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
39	39	1/4	1/4	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	40	0	0	3/4	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
40	40	1/2	1/2	3/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
41	41	1/4	1/4	3/4	2	1		IV6(11)	C	I		IV6(11)	IV		6	11				M	0	0	3, 0, -1	5	-1	3
41	41	1/2	1/2	3/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
42	42	0	0	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
42	42	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
43	43	0	0	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
43	43	1/4	1/4	3/4	2	1		ii6(11)	C	I		ii6(11)	ii		6	11				m	0	0	-1, 3, 2	1	2	-1
43	43	1/2	1/2	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
44	44	0	0	3/4	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
44	44	1/2	1/2	3/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
45	45	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
46	46	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
46	46	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
47	47	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	5/8	5/8	3/4	2	1		V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
48	48	0	0	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
49	49	0	0	3/4	2	1		V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
49	49	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
50	50	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
50	50	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
51	51	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	5/8	5/8	3/4	2	1		V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
52	52	0	0	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
57	57	0	0	3/4	2	1		.bII.V7{	C	bII		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
58	58	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
59	59	0	0	3/4	2	1		ii65	C	bII		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
59	59	1/4	1/4	3/4	2	1		IV	C	bII		IV	IV							M	0	0	-1, 3, 0		-1	-1
60	60	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
61	61	0	0	3/4	2	1		V7	C	bII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
63	63	0	0	3/4	2	1		V7/V	C	bII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
64	64	0	0	3/4	2	1		V}	C	bII		V	V						}	M	0	0	1, 5, 2		1	1
65	65	0	0	3/4	2	1		V7{	C	bII		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
67	67	0	0	3/4	2	1		ii65	C	bII		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
67	67	1/4	1/4	3/4	2	1		IV	C	bII		IV	IV							M	0	0	-1, 3, 0		-1	-1
68	68	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
69	69	0	0	3/4	2	1		V7	C	bII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	0	0	3/4	2	1		I	C	bII		I	I							M	0	0	0, 4, 1		0	0
70	70	1/2	1/2	3/4	2	1		I6	C	bII		I6	I		6					M	0	0	4, 1, 0		0	4
71	71	0	0	3/4	2	1		V7/V	C	bII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
71	71	1/4	1/4	3/4	2	1		V43/V	C	bII		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
71	71	1/2	1/2	3/4	2	1		V7/V	C	bII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
72	72	0	0	3/4	2	1		V	C	bII		V	V							M	0	0	1, 5, 2		1	1
72	72	1/4	1/4	3/4	2	1		V64	C	bII		V64	V		64					M	0	0	2, 1, 5		1	2
72	72	1/2	1/2	3/4	2	1		V	C	bII		V	V							M	0	0	1, 5, 2		1	1
73	73	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
73	73	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
74	74	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
74	74	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
75	75	0	0	3/4	2	1		#viio6/ii	C	bII		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
75	75	1/8	1/8	3/4	2	1		#viio2/ii	C	bII		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
75	75	1/4	1/4	3/4	2	1		V/ii	C	bII		V/ii	V				ii			M	0	0	3, 7, 4		3	3
75	75	1/2	1/2	3/4	2	1		#viio43/ii	C	bII		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
76	76	0	0	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
76	76	1/4	1/4	3/4	2	1		ii64	C	bII		ii64	ii		64					m	0	0	3, 2, -1		2	3
76	76	1/2	1/2	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
77	77	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
77	77	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
78	78	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
78	78	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
79	79	0	0	3/4	2	1		#viio6/ii	C	bII		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
79	79	1/8	1/8	3/4	2	1		#viio2/ii	C	bII		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
79	79	1/4	1/4	3/4	2	1		V/ii	C	bII		V/ii	V				ii			M	0	0	3, 7, 4		3	3
79	79	1/2	1/2	3/4	2	1		#viio43/ii	C	bII		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
80	80	0	0	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	1/4	1/4	3/4	2	1		ii	C	bII		ii	ii							m	0	0	2, -1, 3		2	2
80	80	1/2	1/2	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
81	81	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
81	81	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
82	82	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
82	82	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
83	83	0	0	3/4	2	1		#viio6/ii	C	bII		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
83	83	1/8	1/8	3/4	2	1		#viio2/ii	C	bII		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
83	83	1/4	1/4	3/4	2	1		V/ii	C	bII		V/ii	V				ii			M	0	0	3, 7, 4		3	3
83	83	1/2	1/2	3/4	2	1		#viio43/ii	C	bII		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
84	84	0	0	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	84	1/4	1/4	3/4	2	1		ii64	C	bII		ii64	ii		64					m	0	0	3, 2, -1		2	3
84	84	1/2	1/2	3/4	2	1		ii6	C	bII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	85	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
85	85	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
86	86	0	0	3/4	2	1		ii%7/ii	C	bII		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
86	86	1/2	1/2	3/4	2	1		iv6/ii	C	bII		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
87	87	0	0	3/4	2	1		I.iio6	C	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
87	87	1/2	1/2	3/4	2	1		viio7	C	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
88	88	0	0	3/4	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
88	88	1/2	1/2	3/4	2	1		#viio6/vi	C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
89	89	0	0	3/4	2	1		vi}{	C	I		vi	vi						}{	m	0	0	3, 0, 4		3	3
89	89	1/2	1/2	3/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
90	90	0	0	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
90	90	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
91	91	0	0	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
91	91	1/4	1/4	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
92	92	0	0	3/4	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
92	92	1/2	1/2	3/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
93	93	1/4	1/4	3/4	2	1		IV6(11)	C	I		IV6(11)	IV		6	11				M	0	0	3, 0, -1	5	-1	3
93	93	1/2	1/2	3/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
94	94	0	0	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
94	94	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
95	95	0	0	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
95	95	1/4	1/4	3/4	2	1		ii6(11)	C	I		ii6(11)	ii		6	11				m	0	0	-1, 3, 2	1	2	-1
95	95	1/2	1/2	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
96	96	0	0	3/4	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
96	96	1/2	1/2	3/4	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
97	97	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
97	97	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
98	98	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
98	98	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
99	99	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	5/8	5/8	3/4	2	1		V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
100	100	0	0	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
101	101	0	0	3/4	2	1		V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
101	101	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
102	102	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
102	102	1/2	1/2	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
103	103	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	5/8	5/8	3/4	2	1		V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
104	104	0	0	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
105	105	0	0	3/4	2	1		IV{	C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
105	105	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
105	105	1/2	1/2	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
106	106	1/4	1/4	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
107	107	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
107	107	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
107	107	1/2	1/2	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	108	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
109	109	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
109	109	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
110	110	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
110	110	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
110	110	1/2	1/2	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
111	111	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
111	111	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
111	111	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
112	112	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
113	113	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
113	113	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
114	114	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
114	114	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
115	115	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
115	115	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
115	115	1/2	1/2	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
116	116	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
116	116	1/4	1/4	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	117	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
117	117	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
118	118	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
118	118	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
119	119	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
119	119	1/4	1/4	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
119	119	1/2	1/2	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
120	120	0	0	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
120	120	1/4	1/4	3/4	2	1		I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
