mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
40	40	0	0	3/4	1	1	III}	f	i		III	III						}	M	1	1	-3, 1, -2		-3	-3
41	41	0	0	3/4	1	1	V65(9){	f	i		V65(9)	V		65	9			{	Mm7	1	1	5, 2, -1, 1	-4	1	5
42	42	0	0	3/4	1	1	i	f	i		i	i							m	1	1	0, -3, 1		0	0
43	43	0	0	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	44	0	0	3/4	1	1	i	f	i		i	i							m	1	1	0, -3, 1		0	0
44	44	1/2	1/2	3/4	1	1	IV6/III	f	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
45	45	0	0	3/4	1	1	V65(9)/III	f	i		V65(9)/III	V		65	9	III			Mm7	1	1	2, -1, -4, -2	0	-2	2
46	46	0	0	3/4	1	1	III	f	i		III	III							M	1	1	-3, 1, -2		-3	-3
47	47	0	0	3/4	1	1	.bII6	f	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
48	48	0	0	3/4	1	1	V}	f	i		V	V						}	M	1	1	1, 5, 2		1	1
49	49	0	0	3/4	1	1	V7(9){	f	i		V7(9)	V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1	1
50	50	0	0	3/4	1	1	V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
51	51	0	0	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	52	0	0	3/4	1	1	V7/iv	f	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
53	53	0	0	3/4	1	1	ii%65(6)	f	i		ii%65(6)	ii	%	65	6				%7	1	1	-1, -2, 0, 2		2	-1
53	53	1/4	1/4	3/4	1	1	ii%65	f	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
54	54	0	0	3/4	1	1	V(964)	f	i		V(964)	V			964				M	1	1	1, 0, -3	-4	1	1
54	54	1/4	1/4	3/4	1	1	V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
55	55	0	0	3/4	1	1	V	f	i		V	V							M	1	1	1, 5, 2		1	1
55	55	1/2	1/2	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	0	0	3/4	1	1	i}	f	i		i	i						}	m	1	1	0, -3, 1		0	0
