mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	106	1/4	1/4	3/4	2	1		V7/iv	f#	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
108	107	0	0	3/4	2	1		iv(9)	f#	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
108	107	1/4	1/4	3/4	2	1		iv(4b2)	f#	i		iv(4b2)		iv			4b2				m	1	1	-6, -2, 0		-1	-6
108	107	1/2	1/2	3/4	2	1		iv	f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
109	108	0	0	3/4	2	1		i(4)	f#	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
109	108	1/4	1/4	3/4	2	1		VI+6	f#	i		VI+6		VI	+	6					+	1	1	0, 4, -4		-4	0
109	108	1/2	1/2	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
110	109	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
110	109	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
111	110	0	0	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
111	110	1/4	1/4	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
111	110	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
112	111	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
112	111	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
113	112	0	0	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
113	112	1/4	1/4	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
113	112	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
114	113	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
114	113	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
115	114	0	0	3/4	2	1		ii%7(4)	f#	i		ii%7(4)		ii	%	7	4				%7	1	1	2, 1, -4, 0		2	2
115	114	1/4	1/4	3/4	2	1		ii%7	f#	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
116	115	1/4	1/4	3/4	2	1		V(6)	f#	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
116	115	1/2	1/2	3/4	2	1		#viio2(4)	f#	i		#viio2(4)		#vii	o	2	4				o7	1	1	-4, 5, -3, -1		5	-4
116	115	5/8	5/8	3/4	2	1		#viio2	f#	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
117	116	1/4	1/4	3/4	2	1		V7(6)/bII	f#	i		V7(6)/bII		V		7	6	bII			Mm7	1	1	-4, 0, -1, -6		-4	-4
117	116	1/2	1/2	3/4	2	1		viio7(6)/VII	f#	i		viio7(6)/VII		vii	o	7	6	VII			o7	1	1	3, 0, -1, -6		3	3
117	116	5/8	5/8	3/4	2	1		viio7/VII	f#	i		viio7/VII		vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
118	117	0	0	3/4	2	1		VII+	f#	i		VII+		VII	+						+	1	1	-2, 2, 6		-2	-2
118	117	1/4	1/4	3/4	2	1		II64	f#	i		II64		II		64					M	1	1	3, 2, 6		2	3
118	117	3/8	3/8	3/4	2	1		v6	f#	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
118	117	1/2	1/2	3/4	2	1		#viio7(6)	f#	i		#viio7(6)		#vii	o	7	6				o7	1	1	5, 2, 1, -4		5	5
118	117	5/8	5/8	3/4	2	1		#viio7	f#	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
119	118	0	0	3/4	2	1		iv64	f#	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
119	118	1/8	1/8	3/4	2	1		I	f#	i		I		I							M	1	1	0, 4, 1		0	0
119	118	1/4	1/4	3/4	2	1		V7(6)/iv	f#	i		V7(6)/iv		V		7	6	iv			Mm7	1	1	0, 4, -4, -2		0	0
119	118	1/2	1/2	3/4	2	1		Ger6/v	f#	i		Ger6/v	Ger	vii	o	65	b3	V/v			Ger	1	1	-3, 1, -2, 7		7	-3
120	119	0	0	3/4	2	1		v64	f#	i		v64		v		64					m	1	1	2, 1, -2		1	2
120	119	1/8	1/8	3/4	2	1		V/v	f#	i		V/v		V				v			M	1	1	2, 6, 3		2	2
120	119	1/4	1/4	3/4	2	1		V7/v	f#	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
121	120	0	0	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
121	120	3/8	3/8	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
122	121	1/4	1/4	3/4	2	1		V7(9)	f#	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
122	121	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
123	122	0	0	3/4	2	1		i\\	f#	i		i		i						\\	m	1	1	0, -3, 1		0	0
123	122	1/4	1/4	3/4	2	1		i64	f#	i		i64		i		64					m	1	1	1, 0, -3		0	1
123	122	1/2	1/2	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
124	123	1/4	1/4	3/4	2	1		i6	f#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
124	123	5/8	5/8	3/4	2	1		V64	f#	i		V64		V		64					M	1	1	2, 1, 5		1	2
125	124	0	0	3/4	2	1		V43	f#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
125	124	1/8	1/8	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
125	124	1/4	1/4	3/4	2	1		iio6	f#	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
125	124	5/8	5/8	3/4	2	1		i6	f#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
126	125	0	0	3/4	2	1		#viio65(4)	f#	i		#viio65(4)		#vii	o	65	4				o7	1	1	-3, -1, -4, 5		5	-3
126	125	1/8	1/8	3/4	2	1		#viio65	f#	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
126	125	1/2	1/2	3/4	2	1		III+64	f#	i		III+64		III	+	64					+	1	1	5, -3, 1		-3	5
126	125	5/8	5/8	3/4	2	1		iio6	f#	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
127	126	0	0	3/4	2	1		vii43	f#	i		vii43		vii		43					mm7	1	1	-1, -4, -2, -5		-2	-1
127	126	1/8	1/8	3/4	2	1		#viio7/iv	f#	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
127	126	1/4	1/4	3/4	2	1		vii2	f#	i		vii2		vii		2					mm7	1	1	-4, -2, -5, -1		-2	-4
127	126	5/8	5/8	3/4	2	1		#viio65/iv	f#	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
128	127	0	0	3/4	2	1		ii%2/v	f#	i		ii%2/v		ii	%	2		v			%7	1	1	1, 3, 0, -3		3	1
128	127	1/8	1/8	3/4	2	1		V65/v	f#	i		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
128	127	1/4	1/4	3/4	2	1		V/v	f#	i		V/v		V				v			M	1	1	2, 6, 3		2	2
129	128	0	0	3/4	2	1		@none	f#	i		@none		@none							m	1	1				
129	128	1/8	1/8	3/4	2	1		V6	f#	i		V6		V		6					M	1	1	5, 2, 1		1	5
129	128	5/8	5/8	3/4	2	1		V43/V	f#	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
130	129	1/8	1/8	3/4	2	1		V	f#	i		V		V							M	1	1	1, 5, 2		1	1
130	129	5/8	5/8	3/4	2	1		#viio43	f#	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
131	130	0	0	3/4	2	1		VI64	f#	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
131	130	1/8	1/8	3/4	2	1		V65/III	f#	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
131	130	1/4	1/4	3/4	2	1		III	f#	i		III		III							M	1	1	-3, 1, -2		-3	-3
131	130	1/2	1/2	3/4	2	1		vii%7/VII	f#	i		vii%7/VII		vii	%	7		VII			%7	1	1	3, 0, -3, 1		3	3
132	131	0	0	3/4	2	1		V65/VII	f#	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
132	131	1/8	1/8	3/4	2	1		V65	f#	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
132	131	1/4	1/4	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
132	131	1/2	1/2	3/4	2	1		bII6	f#	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
133	132	1/8	1/8	3/4	2	1		IV/bII	f#	i		IV/bII		IV				bII			M	1	1	-6, -2, -5		-6	-6
133	132	1/4	1/4	3/4	2	1		IV6/bII	f#	i		IV6/bII		IV		6		bII			M	1	1	-2, -5, -6		-6	-2
133	132	1/2	1/2	3/4	2	1		bII64	f#	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
134	133	0	0	3/4	2	1		ii%43	f#	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
134	133	1/8	1/8	3/4	2	1		Ger6	f#	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
134	133	1/4	1/4	3/4	2	1		i64	f#	i		i64		i		64					m	1	1	1, 0, -3		0	1
134	133	1/2	1/2	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
134	133	5/8	5/8	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
135	134	0	0	3/4	2	1		i\\	f#	i		i		i						\\	m	1	1	0, -3, 1		0	0
136	135	0	0	3/4	2	1		I.IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
136	135	1/2	1/2	3/4	2	1		IVM43	f#	I		IVM43		IV	M	43					MM7	1	0	0, 4, -1, 3		-1	0
136	135	5/8	5/8	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
137	136	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
137	136	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
137	136	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
137	136	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
138	137	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
138	137	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
139	138	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
139	138	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
139	138	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
139	138	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
140	139	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
140	139	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
141	140	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
141	140	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
141	140	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
141	140	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
142	141	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
142	141	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
143	142	0	0	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
143	142	1/4	1/4	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
143	142	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
144	143	0	0	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
144	143	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
144	143	1/2	1/2	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
145	144	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
145	144	1/4	1/4	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
145	144	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
146	145	0	0	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
146	145	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
146	145	1/2	1/2	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
147	146	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
147	146	1/4	1/4	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
147	146	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
148	147	0	0	3/4	2	1		V7(9)	f#	I		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
148	147	5/8	5/8	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
149	148	0	0	3/4	2	1		I(7)	f#	I		I(7)		I			7				M	1	0	0, 4, 1	5	0	0
149	148	3/16	3/16	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
149	148	1/2	1/2	3/4	2	1		V(64)	f#	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
150	149	0	0	3/4	2	1		V64	f#	I		V64		V		64					M	1	0	2, 1, 5		1	2
150	149	1/4	1/4	3/4	2	1		V7(9)	f#	I		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
150	149	5/8	5/8	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
151	150	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
151	150	1/4	1/4	3/4	2	1		I(13)	f#	I		I(13)		I			13				M	1	0	0, 4, 1	3	0	0
152	151	0	0	3/4	2	1		V7(9)	f#	I		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
152	151	5/8	5/8	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
153	152	0	0	3/4	2	1		V65/vi	f#	I		V65/vi		V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
153	152	1/4	1/4	3/4	2	1		vi	f#	I		vi		vi							m	1	0	3, 0, 4		3	3
153	152	1/2	1/2	3/4	2	1		I6	f#	I		I6		I		6					M	1	0	4, 1, 0		0	4
154	153	0	0	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
154	153	1/4	1/4	3/4	2	1		ii7	f#	I		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
154	153	1/2	1/2	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
155	154	1/4	1/4	3/4	2	1		I\\	f#	I		I		I						\\	M	1	0	0, 4, 1		0	0
