mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
122	121	0	I[I	c	VII	I	I	I							M	1	0	0, 4, 1		0.0	0.0
122	121	1/4	I64	c	VII	I	I64	I			64				M	1	0	1, 0, 4		0.0	1.0
122	121	1/2	I(4)	c	VII	I	I(4)	I				4			M	1	0	0, -1, 1		0.0	0.0
123	122	0	V7(4)	c	VII	I	V7(4)	V			7	4			Mm7	1	0	1, 0, 2, -1		1.0	1.0
123	122	1/8	V7	c	VII	I	V7	V			7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
123	122	1/4	V43(9)	c	VII	I	V43(9)	V			43	9			Mm7	1	0	2, -1, 1, 5	3	1.0	2.0
123	122	1/2	V43	c	VII	I	V43	V			43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
124	123	0	I]	c	VII	I	I	I							M	1	0	0, 4, 1		0.0	0.0
124	123	1/4	I64	c	VII		I64	I			64				M	1	0	1, 0, 4		0.0	1.0
124	123	1/2	V65/V	c	VII		V65/V	V			65		V		Mm7	1	0	6, 3, 0, 2		2.0	6.0
125	124	0	V(4)	c	VII		V(4)	V				4			M	1	0	1, 0, 2		1.0	1.0
125	124	1/8	V64	c	VII		V64	V			64				M	1	0	2, 1, 5		1.0	2.0
125	124	1/4	V(9)	c	VII		V(9)	V				9			M	1	0	1, 5, 2	3	1.0	1.0
125	124	1/2	V64	c	VII		V64	V			64				M	1	0	2, 1, 5		1.0	2.0
126	125	0	v	c	VII		v	v							m	1	0	1, -2, 2		1.0	1.0
126	125	1/4	v64	c	VII		v64	v			64				m	1	0	2, 1, -2		1.0	2.0
126	125	1/2	ii%65/ii	c	VII		ii%65/ii	ii		%	65		ii		%7	1	0	3, 10, 2, 4		4.0	3.0
127	126	0	ii	c	VII		ii	ii							m	1	0	2, -1, 3		2.0	2.0
127	126	1/4	ii7	c	VII		ii7	ii			7				mm7	1	0	2, -1, 3, 0		2.0	2.0
128	127	0	V[V7(4)	c	VII	V	V7(4)	V			7	4			Mm7	1	0	1, 0, 2, -1		1.0	1.0
128	127	1/4	V7	c	VII	V	V7	V			7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
128	127	1/2	#viio7/ii	c	VII	V	#viio7/ii	#vii		o	7		ii		o7	1	0	7, 4, 1, -2		7.0	7.0
129	128	0	ii	c	VII	V	ii	ii							m	1	0	2, -1, 3		2.0	2.0
129	128	1/8	It6	c	VII	V	It6	vii	It	o	6	b3	V		M	1	0	-4, 0, 6		6.0	-4.0
129	128	1/4	V\\	c	VII	V	V	V						\\	M	1	0	1, 5, 2		1.0	1.0
129	128	1/2	V7(#5)]	c	VII	V	V7(#5)	V			7	#5			Mm7	1	0	1, 5, 9, -1		1.0	1.0
130	129	0	I[I	c	VII	I	I	I							M	1	0	0, 4, 1		0.0	0.0
130	129	1/4	I64	c	VII	I	I64	I			64				M	1	0	1, 0, 4		0.0	1.0
130	129	1/2	I(4)	c	VII	I	I(4)	I				4			M	1	0	0, -1, 1		0.0	0.0
131	130	0	V7(4)	c	VII	I	V7(4)	V			7	4			Mm7	1	0	1, 0, 2, -1		1.0	1.0
131	130	1/8	V7	c	VII	I	V7	V			7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
131	130	1/4	V43(9)	c	VII	I	V43(9)	V			43	9			Mm7	1	0	2, -1, 1, 5	3	1.0	2.0
131	130	1/2	V43	c	VII	I	V43	V			43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
132	131	0	I]	c	VII	I	I	I							M	1	0	0, 4, 1		0.0	0.0
132	131	1/4	I64	c	VII		I64	I			64				M	1	0	1, 0, 4		0.0	1.0
132	131	1/2	V65/V	c	VII		V65/V	V			65		V		Mm7	1	0	6, 3, 0, 2		2.0	6.0
133	132	0	V(4)	c	VII		V(4)	V				4			M	1	0	1, 0, 2		1.0	1.0
133	132	1/8	V64	c	VII		V64	V			64				M	1	0	2, 1, 5		1.0	2.0
133	132	1/4	V(9)	c	VII		V(9)	V				9			M	1	0	1, 5, 2	3	1.0	1.0
133	132	1/2	V64	c	VII		V64	V			64				M	1	0	2, 1, 5		1.0	2.0
134	133	0	v	c	VII		v	v							m	1	0	1, -2, 2		1.0	1.0
134	133	1/4	v64	c	VII		v64	v			64				m	1	0	2, 1, -2		1.0	2.0
134	133	1/2	ii%65/ii	c	VII		ii%65/ii	ii		%	65		ii		%7	1	0	3, 10, 2, 4		4.0	3.0
135	134	0	ii	c	VII		ii	ii							m	1	0	2, -1, 3		2.0	2.0
135	134	1/4	#ivo43/ii	c	VII		#ivo43/ii	#iv		o	43		ii		o7	1	0	2, -1, 8, 5		8.0	2.0
135	134	5/8	V6/ii	c	VII		V6/ii	V			6		ii		M	1	0	7, 4, 3		3.0	7.0
136	135	0	#ivo43/iii	c	VII		#ivo43/iii	#iv		o	43		iii		o7	1	0	4, 1, 10, 7		10.0	4.0
136	135	1/8	V6/iii	c	VII		V6/iii	V			6		iii		M	1	0	9, 6, 5		5.0	9.0
136	135	1/4	#ivo43/#iv	c	VII		#ivo43/#iv	#iv		o	43		#iv		o7	1	0	6, 3, 12, 9		12.0	6.0
136	135	5/8	V6/#iv	c	VII		V6/#iv	V			6		#iv		M	1	0	11, 8, 7		7.0	11.0
137	136	0	#ivo43/#v	c	VII		#ivo43/#v	#iv		o	43		#v		o7	1	0	8, 5, 14, 11		14.0	8.0
137	136	1/8	V6/#v	c	VII		V6/#v	V			6		#v		M	1	0	13, 10, 9		9.0	13.0
137	136	1/4	#ivo7/iii	c	VII		#ivo7/iii	#iv		o	7		iii		o7	1	0	10, 7, 4, 1		10.0	10.0
137	136	1/2	#viio2/ii	c	VII		#viio2/ii	#vii		o	2		ii		o7	1	0	-2, 7, 4, 1		7.0	-2.0
137	136	5/8	V7/ii	c	VII		V7/ii	V			7		ii		Mm7	1	0	3, 7, 4, 1		3.0	3.0
138	137	0	.i.V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
138	137	1/4	V2	c	i		V2	V			2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
138	137	3/8	i6	c	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
138	137	1/2	V64	c	i		V64	V			64				M	1	1	2, 1, 5		1.0	2.0
138	137	5/8	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
139	138	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
139	138	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
139	138	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
139	138	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
140	139	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
140	139	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
140	139	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
140	139	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
141	140	0	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
142	141	0	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
142	141	3/8	v6	c	i		v6	v			6				m	1	1	-2, 2, 1		1.0	-2.0
142	141	1/2	V64/v	c	i		V64/v	V			64		v		M	1	1	3, 2, 6		2.0	3.0
142	141	5/8	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
143	142	0	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
143	142	1/8	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
143	142	1/4	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
143	142	1/2	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
144	143	0	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
144	143	1/8	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
144	143	1/4	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
144	143	1/2	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
145	144	0	V[VI	c	i	V	VI	VI							M	1	1	-4, 0, -3		-4.0	-4.0
145	144	1/2	#ivo7	c	i	V	#ivo7	#iv		o	7				o7	1	1	6, 3, 0, -3		6.0	6.0
146	145	0	V]\\	c	i	V	V	V						\\	M	1	1	1, 5, 2		1.0	1.0
146	145	1/4	V2	c	i		V2	V			2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
146	145	3/8	i6	c	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
146	145	1/2	V64	c	i		V64	V			64				M	1	1	2, 1, 5		1.0	2.0
146	145	5/8	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
147	146	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
147	146	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
147	146	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
147	146	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
148	147	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
148	147	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
148	147	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
148	147	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
150	149	0	.v.i	c	v		i	i							m	1	1	0, -3, 1		0.0	0.0
150	149	1/8	#ivo	c	v		#ivo	#iv		o					o	1	1	6, 3, 0		6.0	6.0
150	149	1/4	V2	c	v		V2	V			2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
150	149	3/8	i6	c	v		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
150	149	1/2	V64	c	v		V64	V			64				M	1	1	2, 1, 5		1.0	2.0
150	149	5/8	i	c	v		i	i							m	1	1	0, -3, 1		0.0	0.0
151	150	0	v64	c	v		v64	v			64				m	1	1	2, 1, -2		1.0	2.0
151	150	1/8	V/v	c	v		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
151	150	1/4	v	c	v		v	v							m	1	1	1, -2, 2		1.0	1.0
152	151	1/8	V/v	c	v		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
152	151	1/4	v	c	v		v	v							m	1	1	1, -2, 2		1.0	1.0
153	152	1/8	V/v	c	v		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
153	152	1/4	v	c	v		v	v							m	1	1	1, -2, 2		1.0	1.0
154	153	1/4	i64	c	v		i64	i			64				m	1	1	1, 0, -3		0.0	1.0
154	153	1/2	v	c	v		v	v							m	1	1	1, -2, 2		1.0	1.0
156	155	1/4	i64	c	v		i64	i			64				m	1	1	1, 0, -3		0.0	1.0
156	155	1/2	v	c	v		v	v							m	1	1	1, -2, 2		1.0	1.0
160	159	0	I	c	v		I	I							M	1	1	0, 4, 1		0.0	0.0
161	160	0	V/iv\\	c	v		V/iv	V					iv	\\	M	1	1	0, 4, 1		0.0	0.0
162	161	0	.i.V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
162	161	1/4	V2	c	i		V2	V			2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
162	161	3/8	i6	c	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
162	161	1/2	V64	c	i		V64	V			64				M	1	1	2, 1, 5		1.0	2.0
162	161	5/8	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
163	162	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
163	162	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
163	162	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
163	162	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
164	163	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
164	163	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
164	163	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
164	163	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
165	164	0	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
166	165	0	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
166	165	3/8	v6	c	i		v6	v			6				m	1	1	-2, 2, 1		1.0	-2.0
166	165	1/2	V64/v	c	i		V64/v	V			64		v		M	1	1	3, 2, 6		2.0	3.0
166	165	5/8	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
167	166	0	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
167	166	1/8	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
167	166	1/4	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
167	166	1/2	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
168	167	0	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
168	167	1/8	V/v	c	i		V/v	V					v		M	1	1	2, 6, 3		2.0	2.0
168	167	1/4	V43/v	c	i		V43/v	V			43		v		Mm7	1	1	3, 0, 2, 6		2.0	3.0
168	167	1/2	v	c	i		v	v							m	1	1	1, -2, 2		1.0	1.0
169	168	0	V[VI	c	i	V	VI	VI							M	1	1	-4, 0, -3		-4.0	-4.0
169	168	1/2	#ivo7	c	i	V	#ivo7	#iv		o	7				o7	1	1	6, 3, 0, -3		6.0	6.0
170	169	0	V]\\	c	i	V	V	V						\\	M	1	1	1, 5, 2		1.0	1.0
170	169	1/4	V2	c	i		V2	V			2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
170	169	3/8	i6	c	i		i6	i			6				m	1	1	-3, 1, 0		0.0	-3.0
170	169	1/2	V64	c	i		V64	V			64				M	1	1	2, 1, 5		1.0	2.0
170	169	5/8	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
171	170	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
171	170	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
171	170	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
171	170	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
172	171	0	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
172	171	1/8	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
172	171	1/4	V43	c	i		V43	V			43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
172	171	1/2	i	c	i		i	i							m	1	1	0, -3, 1		0.0	0.0
174	173	0	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0
174	173	1/4	.bII6	c	i		bII6	bII			6				M	1	1	-1, -4, -5		-5.0	-1.0
175	174	0	V43/bII	c	i		V43/bII	V			43		bII		Mm7	1	1	-3, -6, -4, 0		-4.0	-3.0
176	175	0	.bII	c	i		bII	bII							M	1	1	-5, -1, -4		-5.0	-5.0
176	175	1/2	.bIIM2	c	i		bIIM2	bII		M	2				MM7	1	1	0, -5, -1, -4		-5.0	0.0
177	176	0	#viio7	c	i		#viio7	#vii		o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
177	176	1/4	V65\\	c	i		V65	V			65			\\	Mm7	1	1	5, 2, -1, 1		1.0	5.0
178	177	0	V	c	i		V	V							M	1	1	1, 5, 2		1.0	1.0
179	178	0	viio43/VII	c	i		viio43/VII	vii		o	43		VII		o7	1	1	-3, -6, 3, 0		3.0	-3.0
180	179	0	iv2	c	i		iv2	iv			2				mm7	1	1	-3, -1, -4, 0		-1.0	-3.0
180	179	1/4	#viio65	c	i		#viio65	#vii		o	65				o7	1	1	2, -1, -4, 5		5.0	2.0
180	179	1/2	iv43	c	i		iv43	iv			43				mm7	1	1	0, -3, -1, -4		-1.0	0.0
181	180	0	iv%43	c	i		iv%43	iv		%	43				%7	1	1	5, -3, -1, -2		-1.0	5.0
181	180	1/2	.Ger6/III	c	i		Ger6/III	vii	Ger	o	65	b3	V/III		M	1	1	-7, -3, -6, 3		3.0	-7.0
182	181	0	III64	c	i		III64	III			64				M	1	1	-2, -3, 1		-3.0	-2.0
183	182	0	V7/III	c	i		V7/III	V			7		III		Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0
184	183	0	V+6/VII	c	i		V+6/VII	V		+	6		VII		+	1	1	3, 7, -1		-1.0	3.0
184	183	1/8	iii6/VII	c	i		iii6/VII	iii			6		VII		m	1	1	-1, 3, 2		2.0	-1.0
185	184	0	#viio7(6)/#vi	c	i		#viio7(6)/#vi	#vii		o	7	6	#vi		o7	1	1	8, 5, 4, -1		8.0	8.0
185	184	1/2	#viio7/#vi	c	i		#viio7/#vi	#vii		o	7		#vi		o7	1	1	8, 5, 2, -1		8.0	8.0
186	185	0	iv7/ii	c	i		iv7/ii	iv			7		ii		mm7	1	1	1, -2, 2, -1		1.0	1.0
186	185	1/8	#viio43(4)/ii	c	i		#viio43(4)/ii	#vii		o	43	4	ii		o7	1	1	1, -2, 7, -1		7.0	1.0
186	185	1/4	#viio43/ii	c	i		#viio43/ii	#vii		o	43		ii		o7	1	1	1, -2, 7, 4		7.0	1.0
187	186	0	V2/#ii	c	i		V2/#ii	V			2		#ii		Mm7	1	1	8, 10, 14, 11		10.0	8.0
187	186	1/8	#ivo7(b6)	c	i		#ivo7(b6)	#iv		o	7	b6			o7	1	1	6, 3, -5, -3		6.0	6.0
187	186	1/2	#vio2/III	c	i		#vio2/III	#vi		o	2		III		o7	1	1	-2, 7, 4, 1		7.0	-2.0
188	187	0	iv7	c	i		iv7	iv			7				mm7	1	1	-1, -4, 0, -3		-1.0	-1.0
188	187	1/8	.bII6(7)	c	i		bII6(7)	bII			6	7			M	1	1	-1, -4, 0		-5.0	-1.0
188	187	1/4	.bII6	c	i		bII6	bII			6				M	1	1	-1, -4, -5		-5.0	-1.0
189	188	0	V7(9)	c	i		V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
189	188	1/2	V65\\	c	i		V65	V			65			\\	Mm7	1	1	5, 2, -1, 1		1.0	5.0
190	189	0	i[V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
191	190	0	V7(9)/iv	c	i	i	V7(9)/iv	V			7	9	iv		Mm7	1	1	0, 4, 1, -2	-5	0.0	0.0
191	190	1/4	V7(6)/iv	c	i	i	V7(6)/iv	V			7	6	iv		Mm7	1	1	0, 4, -4, -2		0.0	0.0
191	190	5/8	V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
192	191	0	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
193	192	0	V7(96)	c	i	i	V7(96)	V			7	96			Mm7	1	1	1, 5, -3, -1	-4	1.0	1.0
193	192	5/8	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
194	193	0	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
194	193	1/2	iv43	c	i	i	iv43	iv			43				mm7	1	1	0, -3, -1, -4		-1.0	0.0
195	194	0	iv64(9)	c	i	i	iv64(9)	iv			64	9			m	1	1	0, -1, -4	1	-1.0	0.0
195	194	1/4	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
196	195	0	V7	c	i	i	V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
197	196	0	V7	c	i	i	V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
197	196	1/4	V	c	i	i	V	V							M	1	1	1, 5, 2		1.0	1.0
198	197	0	V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
199	198	0	V7(9)/iv	c	i	i	V7(9)/iv	V			7	9	iv		Mm7	1	1	0, 4, 1, -2	-5	0.0	0.0
199	198	1/4	V7(6)/iv	c	i	i	V7(6)/iv	V			7	6	iv		Mm7	1	1	0, 4, -4, -2		0.0	0.0
199	198	5/8	V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
200	199	0	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
201	200	0	V7(96)	c	i	i	V7(96)	V			7	96			Mm7	1	1	1, 5, -3, -1	-4	1.0	1.0
201	200	5/8	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
202	201	0	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
202	201	1/2	iv43	c	i	i	iv43	iv			43				mm7	1	1	0, -3, -1, -4		-1.0	0.0
203	202	0	iv64(9)	c	i	i	iv64(9)	iv			64	9			m	1	1	0, -1, -4	1	-1.0	0.0
203	202	1/4	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
204	203	1/4	#viio7	c	i	i	#viio7	#vii		o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
205	204	0	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
205	204	1/4	III+6	c	i	i	III+6	III		+	6				+	1	1	1, 5, -3		-3.0	1.0
205	204	1/2	V7(b5)	c	i	i	V7(b5)	V			7	b5			Mm7	1	1	1, 5, -5, -1		1.0	1.0
206	205	0	V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
207	206	0	V7(9)	c	i	i	V7(9)	V			7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
207	206	1/2	.bII	c	i	i	bII	bII							M	1	1	-5, -1, -4		-5.0	-5.0
208	207	3/8	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
208	207	1/2	.bII	c	i	i	bII	bII							M	1	1	-5, -1, -4		-5.0	-5.0
209	208	1/8	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
209	208	1/4	V65	c	i	i	V65	V			65				Mm7	1	1	5, 2, -1, 1		1.0	5.0
209	208	1/2	V7	c	i	i	V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
210	209	0	V/iv	c	i	i	V/iv	V					iv		M	1	1	0, 4, 1		0.0	0.0
210	209	1/4	V7/iv	c	i	i	V7/iv	V			7		iv		Mm7	1	1	0, 4, 1, -2		0.0	0.0
211	210	1/2	.bII	c	i	i	bII	bII							M	1	1	-5, -1, -4		-5.0	-5.0
212	211	3/8	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
212	211	1/2	.bII	c	i	i	bII	bII							M	1	1	-5, -1, -4		-5.0	-5.0
213	212	1/8	iv64	c	i	i	iv64	iv			64				m	1	1	0, -1, -4		-1.0	0.0
213	212	1/4	V65	c	i	i	V65	V			65				Mm7	1	1	5, 2, -1, 1		1.0	5.0
213	212	1/2	V7	c	i	i	V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
214	213	0	I]\\	c	i	i	I	I						\\	M	1	1	0, 4, 1		0.0	0.0
215	214	1/2	V7	c	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
216	215	0	I	c	i		I	I							M	1	1	0, 4, 1		0.0	0.0
217	216	1/2	V7	c	i		V7	V			7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
218	217	0	I	c	i		I	I							M	1	1	0, 4, 1		0.0	0.0
218	217	1/2	iv(#7)	c	i		iv(#7)	iv				#7			m	1	1	-1, -4, 0	4	-1.0	-1.0
219	218	0	I	c	i		I	I							M	1	1	0, 4, 1		0.0	0.0
219	218	1/2	iv(#7)	c	i		iv(#7)	iv				#7			m	1	1	-1, -4, 0	4	-1.0	-1.0
220	219	0	I\\	c	i		I	I						\\	M	1	1	0, 4, 1		0.0	0.0
