mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
79	75	224	226	1.0	1/4	1/4	3/4	2	1		V/iii	Ab	#V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
79	75	225	227	1.0	1/2	1/2	3/4	2	1		V7/iii	Ab	#V		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
80	76	226	228	4.0	0	0	3/4	2	1		iii	Ab	#V		iii	iii							m	0	0	4, 1, 5		4	4
81	77	230	232	1.0	1/4	1/4	3/4	2	1		ii%43/V	Ab	#V		ii%43/V	ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
81	77	231	233	1.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
82	78	232	234	1.0	0	0	3/4	2	1		V	Ab	#V		V	V							M	0	0	1, 5, 2		1	1
82	78	233	235	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	79	235	237	1.0	0	0	3/4	2	1		V(64)	Ab	#V		V(64)	V			64				M	0	0	1, 0, 4		1	1
83	79	236	238	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	80		240		0	0	3/4	2	1	1	I}	Ab	#V		I	I						}	M	0	0	0, 4, 1		0	0
85	80	238	242	3.0	0	0	3/4	2	1	2	I}	Ab	#V		I	I						}	M	0	0	0, 4, 1		0	0
86	81	241	245	0.75	0	0	3/4	2	1		I.viio7(4){	Ab	I		viio7(4)	vii	o	7	4			{	o7	0	0	5, 4, -1, -4		5	5
86	81	967/4	983/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
86	81	242	246	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
86	81	243	247	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
