mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
114	112	0	0	3/4	2	1	I|PAC}		D	I		I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	3	25	0.10714285714285714	0.375	6.375	0.05555555555555555
116	114	0	0	3/4	2	1	V7(6)		D	I		V7(6)	V		7	6				Mm7	0	0	3, 7, 6, 1		3.0	3.0	0	4	0.0	0.0	0.5	0.0
116	114	1/4	1/4	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	10	0.16666666666666666	0.25	2.25	0.1
117	115	0	0	3/4	2	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	3	13	0.1875	0.3333333333333333	2.6666666666666665	0.1111111111111111
118	116	0	0	3/4	2	1	V|HC		D	I		V	V					HC		M	0	0	3, 7, 4		3.0	3.0	0	6	0.0	0.0	1.75	0.0
118	116	1/2	1/2	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	1.0	0.0
119	117	0	0	3/4	2	1	I		D	I		I	I							M	0	0	2, 6, 3		2.0	2.0	3	12	0.2	0.375	2.625	0.125
120	118	0	0	3/4	2	1	ii6(2)		D	I		ii6(2)	ii		6	2				m	0	0	1, 5, 6		4.0	1.0	0	4	0.0	0.0	0.5	0.0
120	118	1/4	1/4	3/4	2	1	ii6		D	I		ii6	ii		6					m	0	0	1, 5, 4		4.0	1.0	2	9	0.18181818181818182	0.25	2.0	0.1111111111111111
121	119	0	0	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3.0	3.0	2	12	0.14285714285714285	0.20833333333333334	2.2916666666666665	0.08333333333333334
122	120	0	0	3/4	2	1	I[I|PAC}		D	I	I	I	I					PAC	}	M	0	0	2, 6, 3		2.0	2.0	0	15	0.0	0.0	4.5	0.0
123	121	1/4	1/4	3/4	2	1	V7/IV		D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0	0.75	0.0
123	121	1/2	1/2	3/4	2	1	V2/V		D	I	I	V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
124	122	0	0	3/4	2	1	ii%2		D	I	I	ii%2	ii	%	2					%7	0	0	2, 4, 1, -2		4.0	2.0	1	9	0.1	0.0	2.25	0.0
124	122	1/2	1/2	3/4	2	1	I		D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	0	9	0.0	0.0	2.25	0.0
125	123	1/4	1/4	3/4	2	1	V7/IV		D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0	0.75	0.0
125	123	1/2	1/2	3/4	2	1	V2/V		D	I	I	V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
126	124	0	0	3/4	2	1	ii%2		D	I	I	ii%2	ii	%	2					%7	0	0	2, 4, 1, -2		4.0	2.0	1	9	0.1	0.0	2.25	0.0
126	124	1/2	1/2	3/4	2	1	I		D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	12	0.07692307692307693	0.0	3.0	0.0
127	125	1/2	1/2	3/4	2	1	V2(+4)/V		D	I	I	V2(+4)/V	V		2	+4	V			Mm7	0	0	2, 4, 8, 5	3	4.0	2.0	0	4	0.0	0.0	0.75	0.0
128	126	0	0	3/4	2	1	V64		D	I	I	V64	V		64					M	0	0	4, 3, 7		3.0	4.0	1	4	0.2	0.25	1.25	0.16666666666666666
128	126	1/4	1/4	3/4	2	1	V2		D	I	I	V2	V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	2	3	0.4	0.25	0.5	0.3333333333333333
128	126	1/2	1/2	3/4	2	1	I		D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	1	13	0.07142857142857142	0.0	3.0	0.0
129	127	1/2	1/2	3/4	2	1	V2(+4)/V		D	I	I	V2(+4)/V	V		2	+4	V			Mm7	0	0	2, 4, 8, 5	3	4.0	2.0	0	4	0.0	0.0	0.75	0.0
130	128	0	0	3/4	2	1	V64		D	I	I	V64	V		64					M	0	0	4, 3, 7		3.0	4.0	1	4	0.2	0.25	1.25	0.16666666666666666
130	128	1/4	1/4	3/4	2	1	V2		D	I	I	V2	V		2					Mm7	0	0	1, 3, 7, 4		3.0	1.0	2	3	0.4	0.25	0.5	0.3333333333333333
130	128	1/2	1/2	3/4	2	1	I		D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	0	9	0.0	0.0	2.25	0.0
131	129	1/4	1/4	3/4	2	1	V7/IV		D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0	0.75	0.0
131	129	1/2	1/2	3/4	2	1	V2/V		D	I	I	V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
132	130	0	0	3/4	2	1	ii%2		D	I	I	ii%2	ii	%	2					%7	0	0	2, 4, 1, -2		4.0	2.0	1	9	0.1	0.0	2.25	0.0
132	130	1/2	1/2	3/4	2	1	I		D	I	I	I	I							M	0	0	2, 6, 3		2.0	2.0	0	9	0.0	0.0	2.25	0.0
133	131	1/4	1/4	3/4	2	1	V7/IV		D	I	I	V7/IV	V		7		IV			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0	0.75	0.0
133	131	1/2	1/2	3/4	2	1	V2/V		D	I	I	V2/V	V		2		V			Mm7	0	0	2, 4, 8, 5		4.0	2.0	2	2	0.5	0.25	0.5	0.3333333333333333
134	132	0	0	3/4	2	1	ii%2		D	I	I	ii%2	ii	%	2					%7	0	0	2, 4, 1, -2		4.0	2.0	1	9	0.1	0.0	2.25	0.0
134	132	1/2	1/2	3/4	2	1	I]}		D	I	I	I	I						}	M	0	0	2, 6, 3		2.0	2.0	3	25	0.10714285714285714	0.375	7.875	0.045454545454545456
