mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
69	66	1/4	1/4	3/4	2	1	ii%65		bb	III		ii%65		ii	%	65					%7	1	0	-6, -9, -5, -3		-3	-6	1	4	0.2	0.5	1.0	0.3333333333333333
70	67	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	13	0.07142857142857142	0.125	2.3125	0.05128205128205128
71	68	0	0	3/4	2	1	i}		bb	III		i		i						}	m	1	0	-5, -8, -4		-5	-5	0	7	0.0	0.0	1.625	0.0
72	69	0	0	3/4	2	1	ii65(2)/#II{		bb	III		ii65(2)/#II		ii		65	2	#II		{	mm7	1	0	3, 7, 4, 8		6	3	0	4	0.0	0.0	0.5	0.0
72	69	1/4	1/4	3/4	2	1	ii65/#II		bb	III		ii65/#II		ii		65		#II			mm7	1	0	3, 7, 4, 6		6	3	2	8	0.2	0.25	1.75	0.125
73	70	0	0	3/4	2	1	ii65(6)/#II		bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	3, 9, 4, 6		6	3	0	2	0.0	0.0	0.375	0.0
73	70	1/4	1/4	3/4	2	1	ii65/#II		bb	III		ii65/#II		ii		65		#II			mm7	1	0	3, 7, 4, 6		6	3	0	7	0.0	0.0	2.0	0.0
74	71	0	0	3/4	2	1	V7/#II		bb	III		V7/#II		V		7		#II			Mm7	1	0	5, 9, 6, 3		5	5	1	13	0.07142857142857142	0.125	2.3125	0.05128205128205128
75	72	0	0	3/4	2	1	#II}		bb	III		#II		#II						}	M	1	0	4, 8, 5		4	4	0	7	0.0	0.0	1.625	0.0
76	73	0	0	3/4	2	1	iio6(b2){		bb	III		iio6(b2)		ii	o	6	b2			{	o	1	0	-6, -9, -8		-3	-6	0	4	0.0	0.0	0.5	0.0
76	73	1/4	1/4	3/4	2	1	iio6		bb	III		iio6		ii	o	6					o	1	0	-6, -9, -3		-3	-6	4	4	0.5	0.75	0.75	0.5
77	74	0	0	3/4	2	1	ii%65(b6)		bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-6, -7, -5, -3		-3	-6	0	4	0.0	0.0	1.25	0.0
77	74	1/2	1/2	3/4	2	1	ii%65		bb	III		ii%65		ii	%	65					%7	1	0	-6, -9, -5, -3		-3	-6	0	3	0.0	0.0	0.75	0.0
78	75	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	11	0.08333333333333333	0.125	1.8125	0.06451612903225806
79	76	0	0	3/4	2	1	V7(9)		bb	III		V7(9)		V		7	9				Mm7	1	0	-4, 0, -3, -6	-2	-4	-4	0	5	0.0	0.0	1.5	0.0
79	76	1/2	1/2	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	0	4	0.0	0.0	1.0	0.0
80	77	0	0	3/4	2	1	V7(6)		bb	III		V7(6)		V		7	6				Mm7	1	0	-4, 0, -1, -6		-4	-4	0	4	0.0	0.0	0.5	0.0
80	77	1/4	1/4	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	9	0.1	0.125	1.875	0.0625
81	78	0	0	3/4	2	1	V		bb	III		V		V							M	1	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.375	0.0
81	78	1/4	1/4	3/4	2	1	V7(9)		bb	III		V7(9)		V		7	9				Mm7	1	0	-4, 0, -3, -6	-2	-4	-4	0	7	0.0	0.0	2.0	0.0
82	79	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	14	0.06666666666666667	0.125	2.3125	0.05128205128205128
83	80	0	0	3/4	2	1	I}		bb	III		I		I						}	M	1	0	-5, -1, -4		-5	-5	0	7	0.0	0.0	1.625	0.0
84	81	0	0	3/4	2	1	iio6(2){		bb	III		iio6(2)		ii	o	6	2			{	o	1	0	-6, -9, -1		-3	-6	0	4	0.0	0.0	0.5	0.0
84	81	1/4	1/4	3/4	2	1	iio6		bb	III		iio6		ii	o	6					o	1	0	-6, -9, -3		-3	-6	2	6	0.25	0.25	1.25	0.16666666666666666
85	82	0	0	3/4	2	1	ii%65(b6)		bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-6, -7, -5, -3		-3	-6	0	2	0.0	0.0	0.375	0.0
85	82	1/4	1/4	3/4	2	1	ii%65		bb	III		ii%65		ii	%	65					%7	1	0	-6, -9, -5, -3		-3	-6	0	5	0.0	0.0	1.5	0.0
86	83	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	14	0.06666666666666667	0.125	2.3125	0.05128205128205128
87	84	0	0	3/4	2	1	i}		bb	III		i		i						}	m	1	0	-5, -8, -4		-5	-5	0	7	0.0	0.0	1.625	0.0
88	85	0	0	3/4	2	1	ii65(2)/#II		bb	III		ii65(2)/#II		ii		65	2	#II			mm7	1	0	3, 7, 4, 8		6	3	0	5	0.0	0.0	0.5	0.0
88	85	1/4	1/4	3/4	2	1	ii65/#II		bb	III		ii65/#II		ii		65		#II			mm7	1	0	3, 7, 4, 6		6	3	2	8	0.2	0.25	1.75	0.125
89	86	0	0	3/4	2	1	ii65(6)/#II		bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	3, 9, 4, 6		6	3	0	2	0.0	0.0	0.375	0.0
89	86	1/4	1/4	3/4	2	1	ii65/#II		bb	III		ii65/#II		ii		65		#II			mm7	1	0	3, 7, 4, 6		6	3	0	7	0.0	0.0	2.0	0.0
90	87	0	0	3/4	2	1	V7/#II		bb	III		V7/#II		V		7		#II			Mm7	1	0	5, 9, 6, 3		5	5	1	14	0.06666666666666667	0.125	2.3125	0.05128205128205128
91	88	0	0	3/4	2	1	#II}		bb	III		#II		#II						}	M	1	0	4, 8, 5		4	4	0	7	0.0	0.0	1.625	0.0
92	89	0	0	3/4	2	1	iio6(b2){		bb	III		iio6(b2)		ii	o	6	b2			{	o	1	0	-6, -9, -8		-3	-6	0	3	0.0	0.0	0.5	0.0
92	89	1/4	1/4	3/4	2	1	iio6		bb	III		iio6		ii	o	6					o	1	0	-6, -9, -3		-3	-6	4	4	0.5	0.75	0.75	0.5
93	90	0	0	3/4	2	1	ii%65(b6)		bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-6, -7, -5, -3		-3	-6	0	4	0.0	0.0	1.25	0.0
93	90	1/2	1/2	3/4	2	1	ii%65		bb	III		ii%65		ii	%	65					%7	1	0	-6, -9, -5, -3		-3	-6	0	3	0.0	0.0	0.75	0.0
94	91	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	1	10	0.09090909090909091	0.125	1.5625	0.07407407407407407
95	92	0	0	3/4	2	1	V7(9)		bb	III		V7(9)		V		7	9				Mm7	1	0	-4, 0, -3, -6	-2	-4	-4	1	15	0.0625	0.125	2.2083333333333335	0.05357142857142857
96	93	0	0	3/4	2	1	V7		bb	III		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	3	14	0.17647058823529413	0.3333333333333333	2.4166666666666665	0.1212121212121212
97	94	0	0	3/4	2	1	V7(b9)}		bb	III		V7(b9)		V		7	b9			}	Mm7	1	0	-4, 0, -3, -6	-9	-4	-4	5	25	0.16666666666666666	1.0	3.78125	0.20915032679738563
99	96	1/2	1/2	3/4	2	1	i.v6		bb	i		v6		v		6					m	1	1	-4, 0, -1		-1	-4	0	2	0.0	0.0	0.25	0.0
100	97	0	0	3/4	2	1	#ivo6		bb	i		#ivo6		#iv	o	6					o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
100	97	1/4	1/4	3/4	2	1	iv6		bb	i		iv6		iv		6					m	1	1	-6, -2, -3		-3	-6	0	2	0.0	0.0	0.25	0.0
100	97	1/2	1/2	3/4	2	1	#iiio6		bb	i		#iiio6		#iii	o	6					o	1	1	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
101	98	0	0	3/4	2	1	iii6		bb	i		iii6		iii		6					m	1	1	-8, -4, -5		-5	-8	0	2	0.0	0.0	0.25	0.0
101	98	1/4	1/4	3/4	2	1	iv7		bb	i		iv7		iv		7					mm7	1	1	-3, -6, -2, -5		-3	-3	0	4	0.0	0.0	0.5	0.0
102	99	0	0	3/4	2	1	V7(13){		bb	i		V7(13)		V		7	13			{	Mm7	1	1	-1, 3, 0, -3	-5	-1	-1	0	5	0.0	0.0	1.5	0.0
102	99	3/8	3/8	3/4	2	1	V(9)		bb	i		V(9)		V			9				M	1	1	-1, 3, 0	-6	-1	-1	0	2	0.0	0.0	0.25	0.0
102	99	1/2	1/2	3/4	2	1	V(13)		bb	i		V(13)		V			13				M	1	1	-1, 3, 0	-5	-1	-1	0	4	0.0	0.0	0.75	0.0
102	99	5/8	5/8	3/4	2	1	V7		bb	i		V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.25	0.0
103	100	0	0	3/4	2	1	i(#74)		bb	i		i(#74)		i			#74				m	1	1	-2, -3, -1	3	-2	-2	0	3	0.0	0.0	0.625	0.0
103	100	3/16	3/16	3/4	2	1	i		bb	i		i		i							m	1	1	-2, -5, -1		-2	-2	0	6	0.0	0.0	1.125	0.0
103	100	1/2	1/2	3/4	2	1	V7/V/III		bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	1.0	0.0
104	101	0	0	3/4	2	1	V7(6)/III		bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-4, 0, -1, -6		-4	-4	0	5	0.0	0.0	1.5	0.0
104	101	3/8	3/8	3/4	2	1	V7(b9)/III		bb	i		V7(b9)/III		V		7	b9	III			Mm7	1	1	-4, 0, -3, -6	-9	-4	-4	0	2	0.0	0.0	0.25	0.0
104	101	1/2	1/2	3/4	2	1	V7(6)/III		bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-4, 0, -1, -6		-4	-4	0	6	0.0	0.0	1.0	0.0
105	102	0	0	3/4	2	1	III(74)		bb	i		III(74)		III			74				M	1	1	-5, -6, -4	0	-5	-5	0	3	0.0	0.0	0.625	0.0
105	102	3/16	3/16	3/4	2	1	III		bb	i		III		III							M	1	1	-5, -1, -4		-5	-5	0	6	0.0	0.0	1.125	0.0
105	102	1/2	1/2	3/4	2	1	.Fr7/v		bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	1, 5, -5, -1		1	1	0	4	0.0	0.0	1.0	0.0
106	103	0	0	3/4	2	1	V7(6)/v		bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	0, 4, -4, -2		0	0	0	5	0.0	0.0	1.5	0.0
106	103	3/8	3/8	3/4	2	1	V7(9)/v		bb	i		V7(9)/v		V		7	9	v			Mm7	1	1	0, 4, 1, -2	-5	0	0	0	2	0.0	0.0	0.25	0.0
106	103	1/2	1/2	3/4	2	1	V7(6)/v		bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	0, 4, -4, -2		0	0	1	5	0.16666666666666666	0.125	0.875	0.125
107	104	0	0	3/4	2	1	V(#74)		bb	i		V(#74)		V			#74				M	1	1	-1, -2, 0	4	-1	-1	0	3	0.0	0.0	1.125	0.0
107	104	3/16	3/16	3/4	2	1	V		bb	i		V		V							M	1	1	-1, 3, 0		-1	-1	2	13	0.13333333333333333	0.125	2.75	0.043478260869565216
108	105	1/4	1/4	3/4	2	1	V7(9)		bb	i		V7(9)		V		7	9				Mm7	1	1	-1, 3, 0, -3	-6	-1	-1	0	5	0.0	0.0	1.25	0.0
108	105	1/2	1/2	3/4	2	1	V7		bb	i		V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.75	0.0
109	106	0	0	3/4	2	1	i[i(9)}		bb	i	i	i(9)		i			9			}	m	1	1	-2, -5, -1	0	-2	-2	0	4	0.0	0.0	1.125	0.0
109	106	3/8	3/8	3/4	2	1	i		bb	i	i	i		i							m	1	1	-2, -5, -1		-2	-2	2	4	0.3333333333333333	0.16666666666666666	0.7083333333333334	0.19047619047619047
110	107	0	0	3/4	2	1	V7(96){		bb	i	i	V7(96)		V		7	96			{	Mm7	1	1	-1, 3, -5, -3	-6	-1	-1	2	8	0.2	0.25	1.5	0.14285714285714285
110	107	1/2	1/2	3/4	2	1	V7(6)		bb	i	i	V7(6)		V		7	6				Mm7	1	1	-1, 3, -5, -3		-1	-1	0	6	0.0	0.0	1.0	0.0
111	108	0	0	3/4	2	1	i(#74)		bb	i	i	i(#74)		i			#74				m	1	1	-2, -3, -1	3	-2	-2	0	3	0.0	0.0	0.625	0.0
111	108	3/16	3/16	3/4	2	1	i]		bb	i	i	i		i							m	1	1	-2, -5, -1		-2	-2	0	6	0.0	0.0	1.125	0.0
111	108	1/2	1/2	3/4	2	1	V7/V/III		bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-3, 1, -2, -5		-3	-3	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
112	109	0	0	3/4	2	1	V7(b96)/III		bb	i		V7(b96)/III		V		7	b96	III			Mm7	1	1	-4, 0, -1, -6	-9	-4	-4	3	8	0.2727272727272727	0.25	1.75	0.125
112	109	1/2	1/2	3/4	2	1	V7(6)/III		bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-4, 0, -1, -6		-4	-4	0	7	0.0	0.0	1.25	0.0
113	110	0	0	3/4	2	1	III(74)		bb	i		III(74)		III			74				M	1	1	-5, -6, -4	0	-5	-5	0	3	0.0	0.0	0.625	0.0
113	110	3/16	3/16	3/4	2	1	III		bb	i		III		III							M	1	1	-5, -1, -4		-5	-5	0	6	0.0	0.0	1.125	0.0
113	110	1/2	1/2	3/4	2	1	.Fr7/v		bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	1, 5, -5, -1		1	1	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
114	111	0	0	3/4	2	1	V7(96)/v		bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	0, 4, -4, -2	-5	0	0	2	9	0.18181818181818182	0.25	1.75	0.125
114	111	1/2	1/2	3/4	2	1	V7(6)/v		bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	0, 4, -4, -2		0	0	1	6	0.14285714285714285	0.25	1.0	0.2
115	112	0	0	3/4	2	1	V(#74)		bb	i		V(#74)		V			#74				M	1	1	-1, -2, 0	4	-1	-1	0	3	0.0	0.0	0.875	0.0
115	112	3/16	3/16	3/4	2	1	V		bb	i		V		V							M	1	1	-1, 3, 0		-1	-1	0	11	0.0	0.0	2.375	0.0
116	113	0	0	3/4	2	1	V7(b3)		bb	i		V7(b3)		V		7	b3				Mm7	1	1	-1, -4, 0, -3		-1	-1	2	3	0.4	0.125	0.625	0.16666666666666666
116	113	1/4	1/4	3/4	2	1	V7(9)		bb	i		V7(9)		V		7	9				Mm7	1	1	-1, 3, 0, -3	-6	-1	-1	0	6	0.0	0.0	1.5	0.0
116	113	1/2	1/2	3/4	2	1	V7		bb	i		V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	1.0	0.0
117	114	0	0	3/4	2	1	i[i}		bb	i	i	i		i						}	m	1	1	-2, -5, -1		-2	-2	1	8	0.1111111111111111	0.0625	2.4375	0.025
118	115	1/4	1/4	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	8	0.0	0.0	2.0	0.0
119	116	0	0	3/4	2	1	viio43/V		bb	i	i	viio43/V		vii	o	43		V			o7	1	1	-2, -5, 4, 1		4	-2	2	11	0.15384615384615385	0.1875	2.8125	0.0625
120	117	1/4	1/4	3/4	2	1	V2/V		bb	i	i	V2/V		V		2		V			Mm7	1	1	-2, 0, 4, 1		0	-2	0	8	0.0	0.0	2.0	0.0
121	118	0	0	3/4	2	1	V65/bII		bb	i	i	V65/bII		V		65		bII			Mm7	1	1	-2, -5, -8, -6		-6	-2	0	10	0.0	0.0	2.5	0.0
122	119	0	0	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	11	0.0	0.0	2.5	0.0
123	120	0	0	3/4	2	1	i(6)		bb	i	i	i(6)		i			6				m	1	1	-2, -5, -6		-2	-2	1	2	0.3333333333333333	0.0	0.875	0.0
123	120	1/8	1/8	3/4	2	1	i		bb	i	i	i		i							m	1	1	-2, -5, -1		-2	-2	0	6	0.0	0.0	1.625	0.0
124	121	0	0	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	11	0.0	0.0	2.5	0.0
125	122	0	0	3/4	2	1	i(4)}		bb	i	i	i(4)		i			4			}	m	1	1	-2, -3, -1		-2	-2	0	3	0.0	0.0	0.875	0.0
125	122	1/8	1/8	3/4	2	1	i		bb	i	i	i		i							m	1	1	-2, -5, -1		-2	-2	1	8	0.1111111111111111	0.0625	2.0625	0.029411764705882353
126	123	1/4	1/4	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	8	0.0	0.0	2.0	0.0
127	124	0	0	3/4	2	1	viio43/V		bb	i	i	viio43/V		vii	o	43		V			o7	1	1	-2, -5, 4, 1		4	-2	2	11	0.15384615384615385	0.1875	2.8125	0.0625
128	125	1/4	1/4	3/4	2	1	V2/V		bb	i	i	V2/V		V		2		V			Mm7	1	1	-2, 0, 4, 1		0	-2	0	8	0.0	0.0	2.0	0.0
129	126	0	0	3/4	2	1	V65/bII		bb	i	i	V65/bII		V		65		bII			Mm7	1	1	-2, -5, -8, -6		-6	-2	0	10	0.0	0.0	2.5	0.0
130	127	0	0	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	9	0.0	0.0	2.0	0.0
131	128	0	0	3/4	2	1	I(6)}		bb	i	i	I(6)		I			6			}	M	1	1	-2, 2, -6		-2	-2	1	2	0.3333333333333333	0.0	0.375	0.0
131	128	1/8	1/8	3/4	2	1	I		bb	i	i	I		I							M	1	1	-2, 2, -1		-2	-2	0	6	0.0	0.0	1.625	0.0
132	129	0	0	3/4	2	1	V		bb	i	i	V		V							M	1	1	-1, 3, 0		-1	-1	1	7	0.125	0.25	2.25	0.1
133	130	0	0	3/4	2	1	I		bb	i	i	I		I							M	1	1	-2, 2, -1		-2	-2	0	8	0.0	0.0	2.5	0.0
134	131	0	0	3/4	2	1	V{		bb	i	i	V		V						{	M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.25	0.25	0.5
134	131	1/4	1/4	3/4	2	1	V7(6)		bb	i	i	V7(6)		V		7	6				Mm7	1	1	-1, 3, -5, -3		-1	-1	1	6	0.14285714285714285	0.375	1.5	0.2
134	131	5/8	5/8	3/4	2	1	V7		bb	i	i	V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	1.125	0.0
135	132	1/4	1/4	3/4	2	1	V7(6)		bb	i	i	V7(6)		V		7	6				Mm7	1	1	-1, 3, -5, -3		-1	-1	1	6	0.14285714285714285	0.375	1.5	0.2
135	132	5/8	5/8	3/4	2	1	V7		bb	i	i	V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	1	0.0	0.0	0.125	0.0
136	133	0	0	3/4	2	1	ii%2		bb	i	i	ii%2		ii	%	2					%7	1	1	-2, 0, -3, -6		0	-2	0	11	0.0	0.0	2.5	0.0
137	134	0	0	3/4	2	1	I[I(6)}		bb	i	I	I(6)		I			6			}	M	1	1	-2, 2, -6		-2	-2	1	2	0.3333333333333333	0.0	0.375	0.0
137	134	1/8	1/8	3/4	2	1	I		bb	i	I	I		I							M	1	1	-2, 2, -1		-2	-2	0	8	0.0	0.0	2.125	0.0
138	135	0	0	3/4	2	1	V{		bb	i	I	V		V						{	M	1	1	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.25	0.25	0.5
138	135	1/4	1/4	3/4	2	1	V7(6)		bb	i	I	V7(6)		V		7	6				Mm7	1	1	-1, 3, -5, -3		-1	-1	1	6	0.14285714285714285	0.375	1.5	0.2
138	135	5/8	5/8	3/4	2	1	V7		bb	i	I	V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	1.125	0.0
139	136	1/4	1/4	3/4	2	1	V7(6)		bb	i	I	V7(6)		V		7	6				Mm7	1	1	-1, 3, -5, -3		-1	-1	1	6	0.14285714285714285	0.375	1.5	0.2
139	136	5/8	5/8	3/4	2	1	V7		bb	i	I	V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	0	1	0.0	0.0	0.125	0.0
140	137	0	0	3/4	2	1	V65(11)/bII		bb	i	I	V65(11)/bII		V		65	11	bII			Mm7	1	1	-2, -5, -8, -6	-7	-6	-2	1	1	0.5	0.125	0.25	0.3333333333333333
140	137	1/8	1/8	3/4	2	1	V65/bII]		bb	i	I	V65/bII		V		65		bII			Mm7	1	1	-2, -5, -8, -6		-6	-2	0	15	0.0	0.0	3.625	0.0
141	138	1/2	1/2	3/4	2	1	Ger6		bb	i	I	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-6, -2, -5, 4		4	-6	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
142	139	0	0	3/4	2	1	I(6)}		bb	i	I	I(6)		I			6			}	M	1	1	-2, 2, -6		-2	-2	1	2	0.3333333333333333	0.0	0.375	0.0
142	139	1/8	1/8	3/4	2	1	I]		bb	i	I	I		I							M	1	1	-2, 2, -1		-2	-2	0	13	0.0	0.0	3.875	0.0
144	141	0	0	3/4	2	1	V		bb	i		V		V							M	1	1	-1, 3, 0		-1	-1	0	8	0.0	0.0	2.5	0.0
145	142	0	0	3/4	2	1	iii		bb	i		iii		iii							m	1	1	-5, -8, -4		-5	-5	8	0	1.0	2.5	0.0	1.0
146	143	0	0	3/4	2	1	I		bb	i		I		I							M	1	1	-2, 2, -1		-2	-2	0	18	0.0	0.0	5.5	0.0
148	145	0	0	3/4	2	1	I(9)		bb	i		I(9)		I			9				M	1	1	-2, 2, -1	0	-2	-2	0	1	0.0	0.0	0.125	0.0
148	145	1/8	1/8	3/4	2	1	I		bb	i		I		I							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
148	145	5/8	5/8	3/4	2	1	I(6)		bb	i		I(6)		I			6				M	1	1	-2, 2, -6		-2	-2	1	2	0.3333333333333333	0.0	0.25	0.0
149	146	1/8	1/8	3/4	2	1	I		bb	i		I		I							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.625	0.0
