mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
88	85	255	261	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	726									95						
88	85	511/2	523/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	727									95						
88	85	253	259	0.0		0	0	Spanner	3/4	2	1	0																			
88	85	253	259	0.0		0	0	Spanner	3/4	2	1	0																		54	54
88	85	253	259	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	728														54	54
88	85	254	260	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	729														54	54
88	85	255	261	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	730														54	54
89	86	256	262	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	731															
89	86	257	263	2.0		1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	732		articAccentAbove							96						
89	86	256	262	0.0		0	0	Spanner	3/4	2	1	0																			
89	86	256	262	0.0		0	0	Spanner	3/4	2	1	0																		55	55
89	86	256	262	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	733														55	55
89	86	257	263	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	734														55	55
89	86	258	264	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	735														55	55
90	87	259	265	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	736															
90	87	1039/4	1063/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	737									97						
90	87	260	266	0.0		1/4	1/4	Chord	3/4	1	1	0	acciaccatura	1/8	2/3	738									97						
90	87	260	266	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	739									97						
90	87	781/3	799/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	740									97						
90	87	782/3	800/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	741									97						
90	87	261	267	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	742									97						
90	87	523/2	535/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	743									97						
90	87	259	265	0.0		0	0	Spanner	3/4	2	1	0																			
90	87	259	265	0.0		0	0	Spanner	3/4	2	1	0																		56	56
90	87	259	265	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	744														56	56
90	87	260	266	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	745														56	56
90	87	261	267	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	746														56	56
91	88	262	268	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	747															
91	88	263	269	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	748															
91	88	262	268	0.0		0	0	Spanner	3/4	2	1	0																		57	57
91	88	262	268	0.0		0	0	Spanner	3/4	2	1	0																		57	57
91	88	262	268	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	749														57	57
91	88	263	269	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	750														57	57
91	88	264	270	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	751														57	57
92	89	265	271	0.0		0	0	StaffText	3/4	1	1	0							sotto voce												
92	89	265	271	0.0		0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	752									98						
92	89	265	271	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	753									98						
92	89	266	272	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	754									98						
92	89	533/2	545/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	755									98						
92	89	267	273	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	756									98						
92	89	535/2	547/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	757															
92	89	265	271	0.0		0	0	Spanner	3/4	2	1	0																			
92	89	265	271	0.0		0	0	Spanner	3/4	2	1	0																		58	58
92	89	265	271	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	758														58	58
92	89	266	272	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	759														58	58
92	89	267	273	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	760														58	58
93	90	268	274	0.0		0	0	Spanner	3/4	1	1	0																8			
93	90	268	274	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	761									99			8			
93	90	270	276	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	762												8			
93	90	268	274	0.0		0	0	Spanner	3/4	2	1	0																			
93	90	268	274	0.0		0	0	Spanner	3/4	2	1	0																		59	59
93	90	268	274	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	763														59	59
93	90	269	275	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	764														59	59
93	90	270	276	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	765														59	59
94	91	271	277	0.0		0	0	Spanner	3/4	1	1	0																			
94	91	271	277	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	766															
94	91	1087/4	1111/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	767		articAccentBelow													
94	91	272	278	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	768									100						
94	91	817/3	835/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	769									100						
94	91	818/3	836/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	770									100						
94	91	273	279	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	771									100						
94	91	547/2	559/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	772									100						
94	91	271	277	0.0		0	0	Spanner	3/4	2	1	0																			
94	91	271	277	0.0		0	0	Spanner	3/4	2	1	0																		60	60
94	91	271	277	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	773														60	60
94	91	272	278	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	774														60	60
94	91	273	279	0.0		1/2	1/2	Spanner	3/4	2	1	0																			
95	92	274	280	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	775															
95	92	1099/4	1123/4	0.0		3/16	3/16	Spanner	3/4	1	1	0														4					
95	92	1099/4	1123/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	776										4					
95	92	275	281	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	777									101	4					
95	92	826/3	844/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	778									101	4					
95	92	827/3	845/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	779									101	4					
95	92	276	282	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	780									101	4					
95	92	553/2	565/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	781									101	4					
95	92	274	280	0.0		0	0	Spanner	3/4	2	1	0																		61	61
95	92	274	280	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	782														61	61
95	92	275	281	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	783														61	61
96	93	277	283	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	784		articStaccatoBelow								4					
96	93	1111/4	1135/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	785									102	4					
96	93	278	284	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	786									102	4					
96	93	835/3	853/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	787									102	4					
96	93	836/3	854/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	788									102	4					
96	93	279	285	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	789									102	4					
96	93	559/2	571/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	790									102	4					
96	93	278	284	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	791		articAccentBelow								4					
96	93	277	283	0.0		0	0	Spanner	3/4	2	1	0																			
96	93	277	283	0.0		0	0	Spanner	3/4	2	1	0																		62	62
96	93	277	283	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	792		articStaccatoBelow												62	62
96	93	278	284	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	793														62	62
97	94	281	287	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	794										4					
97	94	844/3	862/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	795										4					
97	94	845/3	863/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	796										4					
97	94	280	286	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	797		articStaccatoAbove								4					
97	94	1123/4	1147/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	798									103	4					
97	94	281	287	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	799		articAccentBelow							103	4					
97	94	282	288	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	800									103	4					
97	94	565/2	577/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	801										4					
97	94	280	286	0.0		0	0	Spanner	3/4	2	1	0																			
97	94	280	286	0.0		0	0	Spanner	3/4	2	1	0																		63	63
97	94	280	286	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	802		articStaccatoBelow												63	63
97	94	281	287	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	803														63	63
98	95	283	289	0.0		0	0	Spanner	3/4	1	1	0																			
98	95	2271/8	2319/8	0.0		7/32	7/32	Dynamic	3/4	1	1	0					ff														
98	95	2271/8	2319/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	804		articAccentAbove							104						
98	95	284	290	0.875		1/4	1/4	Chord	3/4	1	1	7/32		1/8	7/4	805															
98	95	2279/8	2327/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	806		articAccentAbove							105						
98	95	285	291	0.875		1/2	1/2	Chord	3/4	1	1	7/32		1/8	7/4	807															
98	95	2287/8	2335/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	808		articAccentAbove							106						
98	95	283	289	0.0		0	0	Spanner	3/4	2	1	0																			
98	95	283	289	0.0		0	0	Spanner	3/4	2	1	0																		64	64
98	95	283	289	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	809		articStaccatoBelow												64	64
98	95	284	290	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	810														64	64
99	96	286	292	0.875		0	0	Chord	3/4	1	1	7/32		1/8	7/4	811															
99	96	2295/8	2343/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	812		articAccentAbove							107						
99	96	287	293	0.875		1/4	1/4	Chord	3/4	1	1	7/32		1/8	7/4	813															
99	96	2303/8	2351/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	814		articAccentAbove							108						
99	96	288	294	0.0		1/2	1/2	Spanner	3/4	1	1	0															1				
99	96	288	294	0.875		1/2	1/2	Chord	3/4	1	1	7/32		1/8	7/4	815											1				
99	96	2311/8	2359/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	816									109		1				
100	97	289	295	0.0		0	0	StaffText	3/4	1	1	0							accelerando												
100	97	289	295	0.0		0	0	Spanner	3/4	1	1	0																			
100	97	289	295	0.875		0	0	Chord	3/4	1	1	7/32		1/8	7/4	817															
100	97	2319/8	2367/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	818									110						
100	97	290	296	0.875		1/4	1/4	Chord	3/4	1	1	7/32		1/8	7/4	819															
100	97	2327/8	2375/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	820									111						
100	97	291	297	0.875		1/2	1/2	Chord	3/4	1	1	7/32		1/8	7/4	821															
100	97	2335/8	2383/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	822									112						
100	97	289	295	0.0		0	0	Spanner	3/4	2	1	0																			
101	98	292	298	0.875		0	0	Chord	3/4	1	1	7/32		1/8	7/4	823															
101	98	2343/8	2391/8	0.0		7/32	7/32	StaffText	3/4	1	1	0							ritento												
101	98	2343/8	2391/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	824									113						
101	98	293	299	0.875		1/4	1/4	Chord	3/4	1	1	7/32		1/8	7/4	825															
101	98	2351/8	2399/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	826									114						
101	98	294	300	0.875		1/2	1/2	Chord	3/4	1	1	7/32		1/8	7/4	827															
101	98	2359/8	2407/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	828															
102	99	295	301	0.0		0	0	StaffText	3/4	1	1	0							a tempo												
102	99	295	301	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	829									115						
102	99	593/2	605/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	830									115						
102	99	297	303	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	831									115						
102	99	595/2	607/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	832									115						
102	99	295	301	0.0		0	0	Dynamic	3/4	1	2	0					p														
102	99	295	301	1.5		0	0	Chord	3/4	1	2	3/8		1/4	3/2	833		articAccentBelow													
102	99	593/2	605/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	834															
102	99	297	303	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	835															
102	99	595/2	607/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	836															
102	99	295	301	0.0		0	0	Spanner	3/4	2	1	0																		65	65
102	99	295	301	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	837		articStaccatoBelow												65	65
102	99	296	302	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	838														65	65
102	99	297	303	0.0		1/2	1/2	Spanner	3/4	2	1	0																			
102	99	297	303	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	839															
103	100	298	304	0.0		0	0	Spanner	3/4	1	1	0													115			9			
103	100	298	304	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	840									115			9			
103	100	1195/4	1219/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	841									115			9			
103	100	299	305	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	842		articStaccatoAbove										9			
103	100	300	306	0.0		1/2	1/2	Spanner	3/4	1	1	0																			
103	100	300	306	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	843		articAccentAbove													
103	100	298	304	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	844															
103	100	1195/4	1219/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	845															
103	100	299	305	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	846															
103	100	300	306	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	847															
103	100	298	304	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	848															
103	100	299	305	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	849															
103	100	300	306	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	850															
104	101	301	307	0.0		0	0	Spanner	3/4	1	1	0														5					
104	101	301	307	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	851									116	5					
104	101	605/2	617/2	0.0		3/8	3/8	Spanner	3/4	1	1	0													116						
104	101	605/2	617/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	852									116						
104	101	303	309	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	853									116						
104	101	607/2	619/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	854									116						
104	101	301	307	1.5		0	0	Chord	3/4	1	2	3/8		1/4	3/2	855															
104	101	605/2	617/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	856															
104	101	303	309	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	857															
104	101	607/2	619/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	858															
104	101	301	307	0.0		0	0	Spanner	3/4	2	1	0																		66	66
104	101	301	307	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	859														66	66
104	101	302	308	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	860														66	66
104	101	303	309	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	861														66	66
105	102	304	310	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	862									116						
105	102	1219/4	1243/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	863									116						
105	102	305	311	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	864															
105	102	306	312	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	865		articAccentAbove													
105	102	304	310	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	866															
105	102	1219/4	1243/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	867															
105	102	305	311	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	868															
105	102	306	312	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	869															
105	102	304	310	0.0		0	0	Spanner	3/4	2	1	0																			
105	102	304	310	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	870															
105	102	305	311	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	871															
105	102	306	312	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	872															
106	103	307	313	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	873									117						
106	103	617/2	629/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	874									117						
106	103	309	315	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	875									117						
106	103	619/2	631/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	876									117						
106	103	307	313	1.5		0	0	Chord	3/4	1	2	3/8		1/4	3/2	877															
106	103	617/2	629/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	878															
106	103	309	315	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	879															
106	103	619/2	631/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	880															
106	103	307	313	0.0		0	0	Spanner	3/4	2	1	0																		67	67
106	103	307	313	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	881														67	67
106	103	308	314	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	882														67	67
106	103	309	315	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	883														67	67
107	104	310	316	0.0		0	0	Spanner	3/4	1	1	0													117			10			
107	104	310	316	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	884									117			10			
107	104	1243/4	1267/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	885									117			10			
107	104	311	317	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	886												10			
107	104	312	318	0.0		1/2	1/2	Spanner	3/4	1	1	0																			
107	104	310	316	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	887															
107	104	1243/4	1267/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	888															
107	104	311	317	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	889															
107	104	312	318	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	890									118						
107	104	310	316	0.0		0	0	Spanner	3/4	2	1	0																			
107	104	311	317	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	891															
107	104	312	318	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	892		articAccentAbove													
107	104	310	316	3.0		0	0	Chord	3/4	2	2	3/4		1/2	3/2	893															
108	105	313	319	0.0		0	0	Dynamic	3/4	1	1	0					ff														
108	105	313	319	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	894															
108	105	1255/4	1279/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	895															
108	105	314	320	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	896		articStaccatoAbove													
108	105	315	321	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	897		articAccentBelow													
108	105	313	319	0.0		0	0	Spanner	3/4	2	1	0																		68	68
108	105	313	319	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	898		articStaccatoBelow												68	68
108	105	314	320	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	899														68	68
108	105	315	321	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	900		articAccentBelow												68	68
109	106	316	322	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	901									119						
109	106	635/2	647/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	902															
109	106	318	324	0.0		1/2	1/2	Spanner	3/4	1	1	0																11			
109	106	318	324	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	903												11			
109	106	955/3	973/3	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	904												11			
109	106	956/3	974/3	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	905												11			
109	106	316	322	0.0		0	0	Spanner	3/4	2	1	0																			
109	106	316	322	0.0		0	0	Spanner	3/4	2	1	0																		69	69
109	106	316	322	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	906		articStaccatoBelow												69	69
109	106	317	323	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	907														69	69
109	106	318	324	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	908														69	69
110	107	319	325	0.0		0	0	StaffText	3/4	1	1	0							più agitato e stretto												
110	107	319	325	0.0		0	0	Spanner	3/4	1	1	0																			
110	107	319	325	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	909		articAccentAbove							120						
110	107	641/2	653/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	910									120						
110	107	321	327	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	911									120						
110	107	643/2	655/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	912									120						
110	107	319	325	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	913															
110	107	639/2	651/2	0.0		1/8	1/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	914															
110	107	639/2	651/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	915															
110	107	320	326	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	916															
110	107	641/2	653/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	917															
110	107	321	327	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	918															
110	107	643/2	655/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	919															
110	107	319	325	0.0		0	0	Spanner	3/4	2	1	0																			
110	107	319	325	0.0		0	0	Spanner	3/4	2	1	0																		70	70
110	107	319	325	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	920		articStaccatoBelow												70	70
110	107	320	326	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	921														70	70
110	107	321	327	0.0		1/2	1/2	Spanner	3/4	2	1	0																			
110	107	321	327	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	922															
111	108	322	328	0.0		0	0	Spanner	3/4	1	1	0													120			12			
111	108	322	328	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	923									120			12			
111	108	1291/4	1315/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	924									120			12			
111	108	323	329	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	925												12			
111	108	324	330	0.0		1/2	1/2	Spanner	3/4	1	1	0																			
111	108	324	330	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	926									121						
111	108	973/3	991/3	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	927									121						
111	108	974/3	992/3	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	928									121						
111	108	322	328	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	929															
111	108	1291/4	1315/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	930															
111	108	323	329	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	931															
111	108	324	330	0.0		1/2	1/2	Spanner	3/4	1	2	0																13			
111	108	324	330	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	932												13			
111	108	322	328	0.0		0	0	Spanner	3/4	2	1	0																		71	71
111	108	322	328	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	933		articStaccatoBelow												71	71
111	108	323	329	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	934														71	71
111	108	324	330	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	935														71	71
112	109	325	331	0.0		0	0	Spanner	3/4	1	1	0													121	6					
112	109	325	331	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	936		articAccentAbove							121	6					
112	109	651/2	663/2	0.0		1/8	1/8	Spanner	3/4	1	1	0													121						
112	109	653/2	665/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	937									121						
112	109	327	333	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	938									121						
112	109	655/2	667/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	939									121						
112	109	325	331	0.0		0	0	Spanner	3/4	1	2	0																			
112	109	325	331	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	940															
112	109	651/2	663/2	0.0		1/8	1/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	941															
112	109	651/2	663/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	942															
112	109	326	332	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	943															
112	109	653/2	665/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	944															
112	109	327	333	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	945															
112	109	655/2	667/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	946															
112	109	325	331	0.0		0	0	Spanner	3/4	2	1	0																			
112	109	325	331	0.0		0	0	Spanner	3/4	2	1	0																		72	72
112	109	325	331	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	947		articStaccatoBelow												72	72
112	109	326	332	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	948														72	72
112	109	327	333	0.0		1/2	1/2	Spanner	3/4	2	1	0																			
112	109	327	333	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	949															
113	110	328	334	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	950									121						
113	110	1315/4	1339/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	951									121						
113	110	329	335	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	952															
113	110	330	336	0.3333333333333333		1/2	1/2	Chord	3/4	1	1	1/12		1/8	2/3	953															
113	110	991/3	1009/3	0.3333333333333333		7/12	7/12	Chord	3/4	1	1	1/12		1/8	2/3	954															
113	110	992/3	1010/3	0.3333333333333333		2/3	2/3	Chord	3/4	1	1	1/12		1/8	2/3	955															
