mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_line	decrescendo_hairpin	crescendo_hairpin	Ottava:8va
120	118	354	357	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1224							90						
120	118	709/2	715/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1225													
120	118	353	356	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1226													
120	118	354	357	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1227													
120	118	352	355	0.0		0	0	Spanner	3/4	2	1	0																	
120	118	352	355	0.0		0	0	Spanner	3/4	2	1	0												118	118				
120	118	352	355	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1228								118	118				
120	118	353	356	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1229								118	118				
120	118	354	357	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1230								118	118				
121	119	355	358	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1231							91						
121	119	711/2	717/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1232							91						
121	119	356	359	0.3333333333333333		1/4	1/4	Chord	3/4	1	1	1/12		1/8	2/3	1233							91						
121	119	1069/3	1078/3	0.3333333333333333		1/3	1/3	Chord	3/4	1	1	1/12		1/8	2/3	1234							91						
121	119	1070/3	1079/3	0.3333333333333333		5/12	5/12	Chord	3/4	1	1	1/12		1/8	2/3	1235							91						
121	119	357	360	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1236							91						
121	119	715/2	721/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1237													
121	119	356	359	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1238													
121	119	357	360	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1239													
121	119	355	358	0.0		0	0	Spanner	3/4	2	1	0																	
121	119	355	358	0.0		0	0	Spanner	3/4	2	1	0												119	119				
121	119	355	358	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1240								119	119				
121	119	356	359	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1241								119	119				
121	119	357	360	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1242								119	119				
122	120	358	361	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1243		articAccentAbove											
122	120	359	362	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1244													
122	120	360	363	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1245													
122	120	358	361	0.0		0	0	Spanner	3/4	2	1	0																	
122	120	358	361	0.0		0	0	Spanner	3/4	2	1	0												120	120				
122	120	358	361	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1246								120	120				
122	120	359	362	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1247								120	120				
122	120	360	363	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1248								120	120				
123	121	361	364	0.0		0	0	StaffText	3/4	1	1	0							accelerando										
123	121	361	364	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1249													
123	121	361	364	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1250							92						
123	121	723/2	729/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1251							92						
123	121	362	365	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1252							92						
123	121	725/2	731/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1253							92						
123	121	725/2	731/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1254							92						
123	121	363	366	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1255							92						
123	121	727/2	733/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1256													
123	121	361	364	0.0		0	0	Spanner	3/4	2	1	0																	
123	121	361	364	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1257													
123	121	362	365	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1258													
123	121	363	366	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1259													
124	122	364	367	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1260													
124	122	364	367	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1261							93						
124	122	729/2	735/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1262							93						
124	122	365	368	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1263							93						
124	122	731/2	737/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1264							93						
124	122	731/2	737/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1265							93						
124	122	366	369	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1266							93						
124	122	733/2	739/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1267													
124	122	364	367	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1268													
124	122	365	368	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1269													
124	122	366	369	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1270													
125	123	367	370	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1271													
125	123	367	370	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1272							94						
125	123	735/2	741/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1273							94						
125	123	368	371	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1274							94						
125	123	737/2	743/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1275							94						
125	123	737/2	743/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1276							94						
125	123	369	372	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1277							94						
125	123	739/2	745/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1278													
125	123	367	370	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1279													
125	123	368	371	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1280													
125	123	369	372	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1281													
126	124	370	373	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1282													
126	124	370	373	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1283							95						
126	124	741/2	747/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1284							95						
126	124	371	374	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1285							95						
126	124	743/2	749/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1286							95						
126	124	743/2	749/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1287							95						
126	124	372	375	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1288													
126	124	370	373	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1289													
126	124	371	374	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1290													
126	124	372	375	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1291													
127	125	373	376	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1292													
127	125	373	376	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1293							96						
127	125	747/2	753/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1294							96						
127	125	374	377	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1295							96						
127	125	749/2	755/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1296							96						
127	125	749/2	755/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1297							96						
127	125	375	378	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1298							96						
127	125	751/2	757/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1299													
127	125	373	376	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1300													
127	125	374	377	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1301													
127	125	375	378	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1302													
128	126	376	379	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1303													
128	126	376	379	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1304							97						
128	126	753/2	759/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1305							97						
128	126	377	380	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1306							97						
128	126	755/2	761/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1307							97						
128	126	755/2	761/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1308							97						
128	126	378	381	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1309							97						
128	126	757/2	763/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1310													
128	126	376	379	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1311													
128	126	377	380	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1312													
128	126	378	381	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1313													
129	127	379	382	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1314													
129	127	379	382	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1315							98						
129	127	759/2	765/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1316							98						
129	127	380	383	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1317							98						
129	127	761/2	767/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1318							98						
129	127	761/2	767/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1319							98						
129	127	381	384	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1320							98						
129	127	763/2	769/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1321													
129	127	379	382	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1322													
129	127	380	383	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1323													
129	127	381	384	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1324													
130	128	382	385	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1325													
130	128	382	385	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	1326							99						
130	128	765/2	771/2	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1327							99						
130	128	383	386	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1328							99						
130	128	767/2	773/2	0.0		3/8	3/8	Chord	3/4	1	2	0	acciaccatura	1/8	1	1329							99						
130	128	767/2	773/2	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1330							99						
130	128	384	387	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1331							99						
130	128	769/2	775/2	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1332													
130	128	382	385	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1333													
130	128	383	386	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1334													
130	128	384	387	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1335													
131	129	385	388	0.0		0	0	StaffText	3/4	1	1	0							smorzando										
131	129	385	388	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1336													
131	129	385	388	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1337							100						
131	129	771/2	777/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1338							100						
131	129	386	389	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1339							100						
131	129	773/2	779/2	0.0		3/8	3/8	Chord	3/4	2	1	0	acciaccatura	1/8	1	1340							100						
131	129	773/2	779/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1341							100						
131	129	387	390	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1342							100, 101						
131	129	775/2	781/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1343													
131	129	385	388	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	1344													
131	129	386	389	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1345													
131	129	387	390	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1346													
132	130	388	391	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1347													
132	130	388	391	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1348							102						
132	130	777/2	783/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1349							102						
132	130	389	392	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1350							102						
132	130	779/2	785/2	0.0		3/8	3/8	Chord	3/4	2	1	0	acciaccatura	1/8	1	1351							102						
132	130	779/2	785/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1352							102						
132	130	390	393	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1353							102, 103						
132	130	781/2	787/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1354													
132	130	388	391	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	1355													
132	130	389	392	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1356													
132	130	390	393	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1357													
133	131	391	394	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1358													
133	131	391	394	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1359							104						
133	131	783/2	789/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1360							104						
133	131	392	395	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1361							104						
133	131	785/2	791/2	0.0		3/8	3/8	Chord	3/4	2	1	0	acciaccatura	1/8	1	1362							104						
133	131	785/2	791/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1363							104						
133	131	393	396	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1364							104, 105						
133	131	787/2	793/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1365													
133	131	391	394	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	1366													
133	131	392	395	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1367													
133	131	393	396	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1368													
134	132	394	397	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1369													
134	132	394	397	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1370							106						
134	132	789/2	795/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1371							106						
134	132	395	398	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1372							106						
134	132	791/2	797/2	0.0		3/8	3/8	Chord	3/4	2	1	0	acciaccatura	1/8	1	1373							106						
134	132	791/2	797/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1374							106						
134	132	396	399	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1375							106, 107						
134	132	793/2	799/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1376													
134	132	394	397	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	1377													
134	132	395	398	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1378													
134	132	396	399	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1379													
135	133	397	400	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1380													
135	133	398	401	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1381													
135	133	399	402	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1382							108						
135	133	799/2	805/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1383							108						
135	133	397	400	0.0		0	0	Spanner	3/4	2	1	0												121	121				
135	133	397	400	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1384								121	121				
135	133	398	401	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1385								121	121				
135	133	399	402	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1386		articAccentBelow						121	121				
135	133	397	400	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	1387								121	121				
136	134	400	403	0.0		0	0	Spanner	3/4	1	1	0											108						0
136	134	400	403	0.0		0	0	Spanner	3/4	1	1	0											108					2	0
136	134	400	403	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	1388		articStaccatoAbove					108					2	0
136	134	801/2	807/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1389		articStaccatoAbove					108					2	0
136	134	401	404	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1390		articStaccatoAbove					108					2	0
136	134	803/2	809/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1391		articStaccatoAbove					108					2	0
136	134	402	405	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1392		articStaccatoAbove					108					2	0
136	134	805/2	811/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1393		articStaccatoAbove					108					2	0
136	134	400	403	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	1394								121	121				
137	135	403	406	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	1395												2	0
137	135	406	409	0.0		3/4	3/4	Spanner	3/4	1	1	0																	
137	135	406	409	0.0		3/4	3/4	Spanner	3/4	1	1	0																	
137	135	403	406	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	1396								121	121				
137	135	406	409	0.0		3/4	3/4	Spanner	3/4	2	1	0																	
