mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation
118	117	350	350	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	906			
118	117	351	351	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	907			
118	117	703/2	703/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	908			
118	117	349	349	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	909			
118	117	350	350	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	910			
119	118	352	352	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	911			
119	118	705/2	705/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	912			
119	118	353	353	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	913			
119	118	354	354	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	914			
119	118	709/2	709/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	915			
120	119	356	356	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	916			
120	119	355	355	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	917			
120	119	711/2	711/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	918			
120	119	357	357	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	919			
120	119	715/2	715/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	920			
121	120	358	358	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	921			
121	120	360	360	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	922			
121	120	717/2	717/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	923			
121	120	359	359	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	924			
121	120	721/2	721/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	925			
122	121	361	361	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	926			
122	121	363	363	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	927			
122	121	361	361	0.0	0	0	Dynamic	3/4	1	2	0					p	
122	121	361	361	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	928			
122	121	361	361	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	929			
122	121	361	361	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	930			
122	121	1447/4	1447/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	931			
122	121	362	362	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	932			
122	121	363	363	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	933			
123	122	364	364	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	934			
123	122	1459/4	1459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	935			
123	122	365	365	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	936			
123	122	366	366	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	937			
123	122	364	364	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	938			
123	122	364	364	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	939			
123	122	1459/4	1459/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	940			
123	122	365	365	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	941			
123	122	731/2	731/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	942			
123	122	366	366	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	943			
124	123	367	367	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	944			
124	123	369	369	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	945			
124	123	367	367	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	946			
124	123	369	369	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	947			
124	123	367	367	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	948			
124	123	1471/4	1471/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	949			
124	123	368	368	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	950			
124	123	369	369	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	951			
125	124	370	370	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	952			
125	124	1483/4	1483/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	953			
125	124	371	371	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	954			
125	124	372	372	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	955			
125	124	370	370	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	956			
125	124	370	370	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	957			
125	124	1483/4	1483/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	958			
125	124	371	371	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	959			
125	124	372	372	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	960			
126	125	373	373	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	961			
126	125	375	375	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	962			
126	125	373	373	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	963			
126	125	373	373	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	964			
126	125	373	373	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	965			
126	125	1495/4	1495/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	966			
126	125	374	374	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	967			
126	125	375	375	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	968			
127	126	376	376	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	969			
127	126	1507/4	1507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	970			
127	126	377	377	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	971			
127	126	757/2	757/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	972			
127	126	377	377	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	973			
127	126	376	376	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	974			
127	126	377	377	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	975			
128	127	379	379	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	976			
128	127	1519/4	1519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	977			
128	127	380	380	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	978			
128	127	381	381	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	979			
128	127	379	379	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	980			
128	127	380	380	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	981			
128	127	381	381	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	982			
128	127	379	379	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	983			
128	127	1519/4	1519/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	984			
128	127	380	380	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	985			
128	127	381	381	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	986			
128	127	379	379	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	987			
129	128	382	382	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	988			
129	128	1531/4	1531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	989			
129	128	383	383	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	990			
129	128	384	384	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	991			
129	128	382	382	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	992			
129	128	1531/4	1531/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	993			
129	128	383	383	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	994			
129	128	382	382	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	995			
129	128	384	384	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	996			
130	129	385	385	0.0	0	0	Dynamic	3/4	1	1	0					f	
130	129	385	385	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	997			
130	129	387	387	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	998			
130	129	385	385	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	999			
130	129	1543/4	1543/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1000			
130	129	386	386	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1001			
130	129	387	387	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1002			
131	130	388	388	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1003			
131	130	1555/4	1555/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1004			
131	130	389	389	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1005			
131	130	390	390	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1006			
131	130	388	388	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1007			
131	130	388	388	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1008			
131	130	1555/4	1555/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1009			
131	130	389	389	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	1010			
131	130	779/2	779/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1011			
131	130	390	390	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1012			
131	130	781/2	781/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1013			
132	131	391	391	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1014			
132	131	393	393	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1015			
132	131	391	391	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1016			
132	131	393	393	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1017			
132	131	391	391	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1018			
132	131	1567/4	1567/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1019			
132	131	392	392	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1020			
132	131	393	393	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1021			
133	132	394	394	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1022			
133	132	1579/4	1579/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1023			
133	132	395	395	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1024			
133	132	396	396	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1025			articAccentBelow
133	132	394	394	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1026			
133	132	1579/4	1579/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1027			
133	132	395	395	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1028			
133	132	396	396	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1029			
133	132	394	394	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1030			
133	132	1579/4	1579/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1031			
133	132	395	395	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1032			
133	132	396	396	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1033			
134	133	397	397	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1034			articAccentBelow
134	133	399	399	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1035			articAccentBelow
134	133	397	397	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1036			
134	133	399	399	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1037			
134	133	397	397	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1038			
134	133	1591/4	1591/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1039			
134	133	398	398	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1040			
134	133	399	399	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1041			
135	134	400	400	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1042			articStaccatoBelow
135	134	1603/4	1603/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1043			
135	134	401	401	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	1044			
135	134	805/2	805/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1045			
135	134	1603/4	1603/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1046			
135	134	401	401	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	1047			
135	134	805/2	805/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1048			
135	134	400	400	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1049			articStaccatoBelow
135	134	1603/4	1603/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1050			
135	134	401	401	1.5	1/4	1/4	Chord	3/4	2	2	3/8	1/4	3/2	1051			
135	134	805/2	805/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1052			
136	135	403	403	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1053			
136	135	1615/4	1615/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1054			
136	135	404	404	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	1055			
136	135	811/2	811/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1056			
136	135	403	403	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1057			
136	135	1615/4	1615/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1058			
136	135	404	404	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	1059			
136	135	811/2	811/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1060			
136	135	403	403	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1061			
136	135	1615/4	1615/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1062			
136	135	404	404	1.5	1/4	1/4	Chord	3/4	2	2	3/8	1/4	3/2	1063			
136	135	811/2	811/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1064			
137	136	406	406	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1065			
137	136	1627/4	1627/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1066			
137	136	407	407	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1067			
137	136	406	406	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1068			
137	136	1627/4	1627/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1069			
137	136	407	407	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1070			
137	136	408	408	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1071			
137	136	817/2	817/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1072			
138	137	409	409	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1073			
138	137	410	410	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1074			
138	137	821/2	821/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1075			
138	137	411	411	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1076			
138	137	823/2	823/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1077			
138	137	409	409	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1078			
138	137	410	410	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1079			
138	137	821/2	821/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1080			
138	137	411	411	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1081			
138	137	823/2	823/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1082			
139	138	412	412	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1083			
139	138	1651/4	1651/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1084			
139	138	413	413	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1085			
139	138	414	414	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1086			
139	138	412	412	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1087			
139	138	413	413	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1088			
139	138	414	414	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1089			
139	138	412	412	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	1090			
139	138	412	412	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1091			
139	138	1651/4	1651/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1092			
139	138	413	413	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1093			
139	138	414	414	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1094			
140	139	415	415	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1095			
140	139	1663/4	1663/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1096			
140	139	416	416	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1097			
140	139	417	417	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1098			
140	139	415	415	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1099			
140	139	416	416	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1100			
140	139	417	417	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1101			
140	139	415	415	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	1102			
140	139	415	415	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1103			
140	139	1663/4	1663/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1104			
140	139	416	416	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1105			
140	139	417	417	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1106			
141	140	418	418	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1107			
141	140	419	419	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1108			
141	140	839/2	839/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1109			
141	140	420	420	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1110			
141	140	841/2	841/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1111			
142	141	845/2	845/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1112			
142	141	423	423	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1113			
142	141	847/2	847/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1114			
142	141	421	421	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1115	>		
142	141	422	422	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1116			
142	141	845/2	845/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1117			
142	141	423	423	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1118			
142	141	847/2	847/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1119			
143	142	424	424	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1120			
143	142	1699/4	1699/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1121			
143	142	425	425	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1122			
143	142	426	426	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1123			
143	142	424	424	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1124			
143	142	425	425	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1125			
143	142	426	426	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1126			
143	142	424	424	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	1127			
143	142	424	424	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1128			
143	142	1699/4	1699/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1129			
143	142	425	425	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1130			
143	142	426	426	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1131			
144	143	427	427	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1132			
144	143	1711/4	1711/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1133			
144	143	428	428	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1134			
144	143	429	429	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1135			
144	143	427	427	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1136			
144	143	428	428	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1137			
144	143	429	429	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1138			
144	143	427	427	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	1139			
144	143	427	427	0.75	0	0	Chord	3/4	2	1	3/16	1/8	3/2	1140			
144	143	1711/4	1711/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1141			
144	143	428	428	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1142			
144	143	429	429	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1143			
145	144	430	430	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1144			
145	144	432	432	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1145			
145	144	430	430	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	1146			
145	144	430	430	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1147			
145	144	430	430	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1148			
146	145	433	433	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	1149			
146	145	869/2	869/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p	
146	145	869/2	869/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1150			
146	145	435	435	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1151			
146	145	871/2	871/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1152			
146	145	433	433	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1153			
146	145	434	434	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	1154			
146	145	869/2	869/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1155			
146	145	435	435	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1156			
146	145	871/2	871/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1157			
147	146	436	436	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1158			
147	146	1747/4	1747/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1159			
147	146	437	437	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1160			
147	146	438	438	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1161			
147	146	436	436	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1162			
147	146	437	437	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1163			
147	146	438	438	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1164			
147	146	436	436	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1165			
147	146	436	436	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1166			
147	146	1747/4	1747/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1167			
147	146	437	437	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1168			
147	146	438	438	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1169			
148	147	439	439	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1170			
148	147	1759/4	1759/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1171			
148	147	440	440	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1172			
148	147	441	441	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1173			
148	147	439	439	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1174			
148	147	440	440	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1175			
148	147	441	441	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	1176			
148	147	439	439	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1177			
148	147	439	439	0.75	0	0	Chord	3/4	2	2	3/16	1/8	3/2	1178			
148	147	1759/4	1759/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	1179			
148	147	440	440	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	1180			
148	147	441	441	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1181			
149	148	442	442	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1182			
149	148	885/2	885/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1183			
149	148	443	443	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1184			
149	148	887/2	887/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1185			
149	148	444	444	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1186			
149	148	889/2	889/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1187			
150	149	445	445	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1188			
150	149	891/2	891/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1189			
150	149	446	446	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1190			
150	149	893/2	893/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1191			
150	149	447	447	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1192			
150	149	895/2	895/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1193			
150	149	445	445	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	1194			
150	149	891/2	891/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	1195			
150	149	446	446	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	1196			
150	149	893/2	893/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	1197			
150	149	447	447	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1198			
150	149	895/2	895/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1199			
151	150	1795/4	1795/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1200			
151	150	449	449	0.0	1/4	1/4	Dynamic	3/4	1	1	0					f	
151	150	449	449	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1201			
